Reporter Name,Partner Name,Product Group,1995
Andorra,Belgium-Luxembourg,Wood,1.013
Andorra,Germany,Wood,7.051
Andorra,Spain,Wood,2648.803
Andorra,France,Wood,2729.447
Andorra,Unspecified,Wood,4.072
Andorra, World,Wood,5390.3859999999995
Argentina,Angola,Wood,12000.0
Argentina,Netherlands Antilles,Wood,1.149
Argentina,United Arab Emirates,Wood,633.6890000000002
Argentina,Australia,Wood,513.04
Argentina,Austria,Wood,7.547000000000001
Argentina,Bulgaria,Wood,45.427
Argentina,Belgium-Luxembourg,Wood,9708.368
Argentina,Bolivia,Wood,7519.48
Argentina,Brazil,Wood,119133.397
Argentina,Barbados,Wood,147.091
Argentina,Canada,Wood,725.985
Argentina,Switzerland,Wood,99.825
Argentina,Chile,Wood,51463.809
Argentina,China,Wood,183.695
Argentina,Cote d'Ivoire,Wood,12.87
Argentina,Colombia,Wood,6525.188
Argentina,Costa Rica,Wood,3181.24
Argentina,Cuba,Wood,282.087
Argentina,Cyprus,Wood,0.599
Argentina,Germany,Wood,10245.59
Argentina,Dominica,Wood,3.935
Argentina,Dominican Republic,Wood,1028.093
Argentina,Ecuador,Wood,1812.0639999999999
Argentina,"Egypt, Arab Rep.",Wood,7092.1309999999985
Argentina,Spain,Wood,21350.314
Argentina,Finland,Wood,10044.386
Argentina,France,Wood,42392.093
Argentina,United Kingdom,Wood,3725.336
Argentina,Equatorial Guinea,Wood,28.31
Argentina,Greece,Wood,772.295
Argentina,Guatemala,Wood,565.137
Argentina,"Hong Kong, China",Wood,2026.808
Argentina,Honduras,Wood,438.144
Argentina,Croatia,Wood,33.227
Argentina,Hungary,Wood,82.949
Argentina,India,Wood,4366.228
Argentina,Ireland,Wood,43.867
Argentina,Israel,Wood,753.8580000000002
Argentina,Italy,Wood,10361.351999999999
Argentina,Jamaica,Wood,118.38799999999999
Argentina,Japan,Wood,30053.302000000003
Argentina,Kenya,Wood,4.122
Argentina,"Korea, Rep.",Wood,5029.502
Argentina,Kuwait,Wood,59.786
Argentina,Lebanon,Wood,157.325
Argentina,Libya,Wood,2.699
Argentina,Sri Lanka,Wood,17.49
Argentina,Morocco,Wood,5989.416
Argentina,Mexico,Wood,7220.446000000001
Argentina,Mozambique,Wood,9.493
Argentina,Malaysia,Wood,2614.462
Argentina,Nicaragua,Wood,63.486000000000004
Argentina,Netherlands,Wood,7701.265000000001
Argentina,Norway,Wood,5716.741999999999
Argentina,New Zealand,Wood,64.513
Argentina,Pakistan,Wood,175.69299999999998
Argentina,Panama,Wood,392.527
Argentina,Peru,Wood,4897.071
Argentina,Portugal,Wood,10015.500999999998
Argentina,Paraguay,Wood,17687.205
Argentina,Reunion,Wood,2.0
Argentina,Russian Federation,Wood,139.466
Argentina,Saudi Arabia,Wood,984.257
Argentina,Fm Sudan,Wood,111.949
Argentina,"Serbia, FR(Serbia/Montenegro)",Wood,29.464
Argentina,Singapore,Wood,5200.619000000001
Argentina,El Salvador,Wood,1305.619
Argentina,Slovenia,Wood,407.05300000000005
Argentina,Sweden,Wood,28.675
Argentina,Syrian Arab Republic,Wood,440.12199999999996
Argentina,Thailand,Wood,1075.818
Argentina,Turkmenistan,Wood,0.777
Argentina,Turkey,Wood,4978.656
Argentina,Uganda,Wood,5.104
Argentina,Unspecified,Wood,227.706
Argentina,Uruguay,Wood,45768.49800000001
Argentina,United States,Wood,11140.294
Argentina,Venezuela,Wood,7235.861000000001
Argentina,Vietnam,Wood,76.977
Argentina, World,Wood,517695.422
Argentina,South Africa,Wood,6053.357
Argentina,"Congo, Dem. Rep.",Wood,2824.3940000000002
Australia,United Arab Emirates,Wood,1800.546
Australia,Argentina,Wood,13.161
Australia,Armenia,Wood,9.872
Australia,Fr. So. Ant. Tr,Wood,5.1339999999999995
Australia,Austria,Wood,132.969
Australia,Bangladesh,Wood,1366.5539999999999
Australia,Bahrain,Wood,357.45
Australia,Belgium-Luxembourg,Wood,2238.094
Australia,Bermuda,Wood,0.5379999999999999
Australia,Bolivia,Wood,2.468
Australia,Brazil,Wood,717.939
Australia,Barbados,Wood,4.038
Australia,Brunei,Wood,228.18400000000003
Australia,Canada,Wood,2438.192
Australia,Cocos (Keeling) Islands,Wood,113.513
Australia,Switzerland,Wood,186.528
Australia,Chile,Wood,112.314
Australia,China,Wood,7049.401000000002
Australia,Cook Islands,Wood,35.113
Australia,Colombia,Wood,15.767999999999999
Australia,Cuba,Wood,4.573
Australia,Christmas Island,Wood,623.274
Australia,Cyprus,Wood,23.96
Australia,Czech Republic,Wood,25.498
Australia,Germany,Wood,3270.67
Australia,Denmark,Wood,564.331
Australia,Ecuador,Wood,3.7
Australia,"Egypt, Arab Rep.",Wood,29.355999999999998
Australia,Spain,Wood,92.521
Australia,Estonia,Wood,7.4110000000000005
Australia,Finland,Wood,91.959
Australia,Fiji,Wood,7146.786999999999
Australia,France,Wood,942.178
Australia,"Micronesia, Fed. Sts.",Wood,44.787
Australia,United Kingdom,Wood,16093.353000000001
Australia,Ghana,Wood,152.224
Australia,Guinea,Wood,7.444000000000001
Australia,Greece,Wood,1291.697
Australia,"Hong Kong, China",Wood,47492.81000000001
Australia,Croatia,Wood,10.005
Australia,Hungary,Wood,9.939
Australia,Indonesia,Wood,33903.628000000004
Australia,India,Wood,1925.2220000000002
Australia,Ireland,Wood,359.732
Australia,"Iran, Islamic Rep.",Wood,0.852
Australia,Iceland,Wood,17.668
Australia,Israel,Wood,17.942
Australia,Italy,Wood,363.719
Australia,Jamaica,Wood,1.058
Australia,Jordan,Wood,13.219
Australia,Japan,Wood,453010.211
Australia,Kazakhstan,Wood,0.741
Australia,Kenya,Wood,20.999000000000002
