Reporter Name,Partner Name,Product Group,2000
Aruba,Netherlands Antilles,All Products,7577.274
Aruba,United Arab Emirates,All Products,0.9329999999999999
Aruba,Argentina,All Products,56.184
Aruba,Antigua and Barbuda,All Products,98.01700000000001
Aruba,Australia,All Products,13.357999999999999
Aruba,Belgium,All Products,1271.777
Aruba,"Bahamas, The",All Products,23.397
Aruba,Bermuda,All Products,34.229
Aruba,Brazil,All Products,358.156
Aruba,Barbados,All Products,165.30200000000002
Aruba,Central African Republic,All Products,97.441
Aruba,Canada,All Products,90.98899999999999
Aruba,Switzerland,All Products,31.486
Aruba,Chile,All Products,11.263
Aruba,China,All Products,33.045
Aruba,Colombia,All Products,53648.95
Aruba,Costa Rica,All Products,15.263
Aruba,Cuba,All Products,256.296
Aruba,Cayman Islands,All Products,93.251
Aruba,Cyprus,All Products,38.408
Aruba,Germany,All Products,2812.4359999999997
Aruba,Denmark,All Products,206.106
Aruba,Dominican Republic,All Products,164.15099999999998
Aruba,Ecuador,All Products,0.11699999999999999
Aruba,Spain,All Products,2956.0
Aruba,France,All Products,10.061
Aruba,United Kingdom,All Products,553.626
Aruba,Greece,All Products,244.291
Aruba,Grenada,All Products,75.436
Aruba,Guyana,All Products,6.034
Aruba,"Hong Kong, China",All Products,12.279000000000002
Aruba,Honduras,All Products,166.84900000000002
Aruba,Haiti,All Products,3.2119999999999997
Aruba,Israel,All Products,0.145
Aruba,Jamaica,All Products,48.76
Aruba,Japan,All Products,10.173
Aruba,St. Kitts and Nevis,All Products,47.681999999999995
Aruba,Lebanon,All Products,13.62
Aruba,Liberia,All Products,16.084
Aruba,St. Lucia,All Products,128.341
Aruba,Mexico,All Products,47.876999999999995
Aruba,Nicaragua,All Products,0.81
Aruba,Netherlands,All Products,47622.581
Aruba,Norway,All Products,60.145
Aruba,Panama,All Products,29794.475
Aruba,Peru,All Products,16.061
Aruba,Philippines,All Products,0.525
Aruba,Poland,All Products,8.168
Aruba,"Korea, Dem. Rep.",All Products,2.793
Aruba,Portugal,All Products,28.235
Aruba,Russian Federation,All Products,0.626
Aruba,Suriname,All Products,33.385
Aruba,Sweden,All Products,1.173
Aruba,Trinidad and Tobago,All Products,226.84900000000002
Aruba,Unspecified,All Products,1385.7820000000002
Aruba,United States,All Products,9962.911
Aruba,Venezuela,All Products,12414.525
Aruba,British Virgin Islands,All Products,1.749
Aruba, World,All Products,172999.09
Anguila,Netherlands Antilles,All Products,195.46900000000002
Anguila,Antigua and Barbuda,All Products,8.008
Anguila,Australia,All Products,112.061
Anguila,"Bahamas, The",All Products,7.3870000000000005
Anguila,Barbados,All Products,21.147
Anguila,Canada,All Products,296.666
Anguila,Dominica,All Products,19.624000000000002
Anguila,Dominican Republic,All Products,3.47
Anguila,France,All Products,202.452
Anguila,United Kingdom,All Products,26.318
Anguila,Guyana,All Products,216.843
Anguila,Japan,All Products,31.427
Anguila,St. Kitts and Nevis,All Products,3.8369999999999997
Anguila,St. Lucia,All Products,1.568
Anguila,Netherlands,All Products,39.152
Anguila,Trinidad and Tobago,All Products,40.505
Anguila,Unspecified,All Products,0.001
Anguila,United States,All Products,2772.0559999999996
Anguila,St. Vincent and the Grenadines,All Products,1.296
Anguila,British Virgin Islands,All Products,2.0069999999999997
Anguila, World,All Products,4001.297
Albania,Afghanistan,All Products,0.209
Albania,Australia,All Products,22.288
Albania,Austria,All Products,1781.8220000000001
Albania,Belgium,All Products,266.645
Albania,Bulgaria,All Products,80.92699999999999
Albania,Belarus,All Products,1236.1580000000001
Albania,Canada,All Products,0.39
Albania,Switzerland,All Products,718.321
Albania,China,All Products,1.013
Albania,Cyprus,All Products,19.624000000000002
Albania,Czech Republic,All Products,220.19400000000002
Albania,Germany,All Products,17156.992
Albania,Denmark,All Products,2691.595
Albania,Spain,All Products,154.486
Albania,Finland,All Products,11.427999999999999
Albania,France,All Products,1971.543
Albania,United Kingdom,All Products,178.949
Albania,Georgia,All Products,6.593999999999999
Albania,Greece,All Products,33307.801
Albania,"Hong Kong, China",All Products,9.759
Albania,Croatia,All Products,1481.985
Albania,Hungary,All Products,36.611
Albania,Indonesia,All Products,23.443
Albania,Israel,All Products,6.316
Albania,Italy,All Products,184616.15300000002
Albania,Japan,All Products,148.321
Albania,"Macedonia, FYR",All Products,2421.38
Albania,Mozambique,All Products,81.48
Albania,Malaysia,All Products,12.989
Albania,Netherlands,All Products,185.26
Albania,Panama,All Products,81.39
Albania,Romania,All Products,4.029
Albania,Russian Federation,All Products,459.256
Albania,Saudi Arabia,All Products,2.2880000000000003
Albania,"Serbia, FR(Serbia/Montenegro)",All Products,7139.24
Albania,Slovenia,All Products,156.817
Albania,Sweden,All Products,642.289
Albania,Turkey,All Products,1759.8429999999998
Albania,Unspecified,All Products,45.65
Albania,United States,All Products,2334.301
Albania, World,All Products,261475.78100000002
Andorra,United Arab Emirates,All Products,1.93
Andorra,Argentina,All Products,43.18899999999999
Andorra,Austria,All Products,4.898
Andorra,Belgium,All Products,80.14399999999999
Andorra,Canada,All Products,0.547
