Reporter Name,Partner Name,Product Group,2006
Aruba,Netherlands Antilles,Animal,134.534
Aruba,Antigua and Barbuda,Animal,0.11
Aruba,Colombia,Animal,26.249000000000002
Aruba,Netherlands,Animal,88.81200000000001
Aruba,Suriname,Animal,6.04
Aruba,Unspecified,Animal,46.968
Aruba,United States,Animal,30.162
Aruba,Venezuela,Animal,352.809
Aruba, World,Animal,685.683
Albania,Switzerland,Animal,28.509
Albania,Spain,Animal,1.29
Albania,France,Animal,699.8800000000001
Albania,Greece,Animal,882.148
Albania,Croatia,Animal,8.549
Albania,British Indian Ocean Ter.,Animal,1.183
Albania,Italy,Animal,3300.77
Albania,Poland,Animal,62.765
Albania,"Serbia, FR(Serbia/Montenegro)",Animal,490.962
Albania, World,Animal,5476.0549999999985
Andorra,Spain,Animal,405.548
Andorra,France,Animal,19.427
Andorra, World,Animal,424.975
Netherlands Antilles,Aruba,Animal,527.332
Netherlands Antilles,Brazil,Animal,1.004
Netherlands Antilles,Cuba,Animal,6.099
Netherlands Antilles,Germany,Animal,13.184000000000001
Netherlands Antilles,Dominican Republic,Animal,0.335
Netherlands Antilles,France,Animal,3.52
Netherlands Antilles,United Kingdom,Animal,1.422
Netherlands Antilles,Haiti,Animal,1.117
Netherlands Antilles,Marshall Islands,Animal,0.27899999999999997
Netherlands Antilles,Niger,Animal,4.444
Netherlands Antilles,Netherlands,Animal,74.803
Netherlands Antilles,Norway,Animal,1.117
Netherlands Antilles,Panama,Animal,1.249
Netherlands Antilles,Poland,Animal,2.235
Netherlands Antilles,Singapore,Animal,24.289
Netherlands Antilles,Suriname,Animal,6.299
Netherlands Antilles,Turks and Caicos Isl.,Animal,0.838
Netherlands Antilles,Unspecified,Animal,138.78799999999998
Netherlands Antilles,United States,Animal,40.291
Netherlands Antilles,Venezuela,Animal,4126.604
Netherlands Antilles,British Virgin Islands,Animal,0.073
Netherlands Antilles,Vanuatu,Animal,2.737
Netherlands Antilles, World,Animal,4979.18
Netherlands Antilles,Yemen,Animal,1.117
United Arab Emirates,Afghanistan,Animal,2899.8759999999997
United Arab Emirates,Angola,Animal,184.497
United Arab Emirates,Andorra,Animal,36.239000000000004
United Arab Emirates,Netherlands Antilles,Animal,1.695
United Arab Emirates,Australia,Animal,220.637
United Arab Emirates,Austria,Animal,9.078
United Arab Emirates,Azerbaijan,Animal,1091.124
United Arab Emirates,Belgium,Animal,1893.768
United Arab Emirates,Bangladesh,Animal,333.60400000000004
United Arab Emirates,Bulgaria,Animal,0.431
United Arab Emirates,Bahrain,Animal,4935.415
United Arab Emirates,Bosnia and Herzegovina,Animal,46.303999999999995
United Arab Emirates,Brazil,Animal,0.7
United Arab Emirates,Canada,Animal,1238.715
United Arab Emirates,Switzerland,Animal,717.9830000000002
United Arab Emirates,China,Animal,2319.937
United Arab Emirates,Cote d'Ivoire,Animal,44.607
United Arab Emirates,"Congo, Rep.",Animal,1388.744
United Arab Emirates,Colombia,Animal,6.321000000000001
United Arab Emirates,Comoros,Animal,76.887
United Arab Emirates,Cyprus,Animal,7.324
United Arab Emirates,Czech Republic,Animal,0.273
United Arab Emirates,Germany,Animal,402.767
United Arab Emirates,Djibouti,Animal,1142.524
United Arab Emirates,Denmark,Animal,78.429
United Arab Emirates,Algeria,Animal,3263.2490000000007
United Arab Emirates,"Egypt, Arab Rep.",Animal,3770.2209999999995
United Arab Emirates,Eritrea,Animal,121.26
United Arab Emirates,Spain,Animal,31.576
United Arab Emirates,Ethiopia(excludes Eritrea),Animal,201.182
United Arab Emirates,France,Animal,2600.774
United Arab Emirates,Gabon,Animal,37.818000000000005
United Arab Emirates,United Kingdom,Animal,684.5790000000002
United Arab Emirates,Ghana,Animal,70.449
United Arab Emirates,Guinea,Animal,55.975
United Arab Emirates,"Gambia, The",Animal,480.76800000000003
United Arab Emirates,Greece,Animal,165.263
United Arab Emirates,Guam,Animal,1.236
United Arab Emirates,Guyana,Animal,4.607
United Arab Emirates,"Hong Kong, China",Animal,4852.055
United Arab Emirates,Hungary,Animal,80.491
United Arab Emirates,India,Animal,1225.9920000000004
United Arab Emirates,Ireland,Animal,185.955
United Arab Emirates,"Iran, Islamic Rep.",Animal,6411.495000000001
United Arab Emirates,Iraq,Animal,78675.395
United Arab Emirates,Italy,Animal,2415.875
United Arab Emirates,Jordan,Animal,1481.94
United Arab Emirates,Japan,Animal,718.779
United Arab Emirates,Kazakhstan,Animal,136.664
United Arab Emirates,Kenya,Animal,1705.723
United Arab Emirates,"Korea, Rep.",Animal,1215.8110000000001
United Arab Emirates,Kuwait,Animal,10946.233999999999
United Arab Emirates,Lebanon,Animal,476.566
United Arab Emirates,Liberia,Animal,193.149
United Arab Emirates,Libya,Animal,862.7710000000001
United Arab Emirates,Sri Lanka,Animal,4032.458
United Arab Emirates,Latvia,Animal,46.538999999999994
United Arab Emirates,Morocco,Animal,236.06400000000002
United Arab Emirates,Moldova,Animal,26.713
United Arab Emirates,Maldives,Animal,1644.384
United Arab Emirates,"Macedonia, FYR",Animal,180.17
United Arab Emirates,Malta,Animal,172.364
United Arab Emirates,Mozambique,Animal,104.87100000000001
United Arab Emirates,Mauritania,Animal,133.39600000000002
United Arab Emirates,Mauritius,Animal,705.863
United Arab Emirates,Malawi,Animal,0.3
United Arab Emirates,Malaysia,Animal,602.34
United Arab Emirates,Namibia,Animal,0.8170000000000001
United Arab Emirates,Niger,Animal,57.994
United Arab Emirates,Nigeria,Animal,3478.9109999999996
United Arab Emirates,Netherlands,Animal,348.079
United Arab Emirates,Norway,Animal,3.7680000000000002
United Arab Emirates,New Zealand,Animal,10.518
United Arab Emirates,Oman,Animal,25255.093999999997
United Arab Emirates,Pakistan,Animal,1790.842
United Arab Emirates,Philippines,Animal,11.683
United Arab Emirates,Poland,Animal,0.11900000000000001
United Arab Emirates,Portugal,Animal,0.545
United Arab Emirates,Qatar,Animal,22070.005
United Arab Emirates,Romania,Animal,21.736
United Arab Emirates,Russian Federation,Animal,936.063
United Arab Emirates,Rwanda,Animal,1546.944
United Arab Emirates,Saudi Arabia,Animal,4519.833
United Arab Emirates,Fm Sudan,Animal,9993.118
United Arab Emirates,Senegal,Animal,156.99
United Arab Emirates,"Serbia, FR(Serbia/Montenegro)",Animal,0.1
United Arab Emirates,Singapore,Animal,614.687
United Arab Emirates,Sierra Leone,Animal,24.741999999999997
United Arab Emirates,Somalia,Animal,6779.811999999999
United Arab Emirates,Sweden,Animal,7.6099999999999985
United Arab Emirates,Swaziland,Animal,32.009
United Arab Emirates,Seychelles,Animal,1329.692
United Arab Emirates,Syrian Arab Republic,Animal,72.47800000000001
United Arab Emirates,Chad,Animal,10.934000000000001
United Arab Emirates,Togo,Animal,111.31700000000001
United Arab Emirates,Thailand,Animal,1286.702
United Arab Emirates,Tajikistan,Animal,156.032
United Arab Emirates,Turkmenistan,Animal,613.913
United Arab Emirates,Tunisia,Animal,104.741
United Arab Emirates,Turkey,Animal,56.31099999999999
United Arab Emirates,Tanzania,Animal,1513.9489999999998
United Arab Emirates,Uganda,Animal,1.338
United Arab Emirates,Ukraine,Animal,334.107
United Arab Emirates,United States,Animal,13131.669000000002
United Arab Emirates,Uzbekistan,Animal,346.23800000000006
United Arab Emirates,Vietnam,Animal,426.12300000000005
United Arab Emirates, World,Animal,254724.33399999997
United Arab Emirates,Yemen,Animal,6889.062
United Arab Emirates,South Africa,Animal,357.594
United Arab Emirates,Zambia,Animal,20.048
United Arab Emirates,Zimbabwe,Animal,2.8
Argentina,Aruba,Animal,3042.106
Argentina,Angola,Animal,16733.163999999993
Argentina,Albania,Animal,328.10699999999997
Argentina,Andorra,Animal,4.56
Argentina,Netherlands Antilles,Animal,3276.4960000000005
Argentina,United Arab Emirates,Animal,7256.154
Argentina,Armenia,Animal,8.859
Argentina,Antigua and Barbuda,Animal,40.118
Argentina,Australia,Animal,9839.622
Argentina,Austria,Animal,2869.366
Argentina,Azerbaijan,Animal,278.73900000000003
Argentina,Belgium,Animal,16893.983
Argentina,Benin,Animal,1731.8270000000002
Argentina,Burkina Faso,Animal,1918.726
Argentina,Bangladesh,Animal,1764.0720000000001
Argentina,Bulgaria,Animal,6506.642
Argentina,Bahrain,Animal,216.633
Argentina,Bosnia and Herzegovina,Animal,3107.245000000001
Argentina,Belarus,Animal,3819.494
Argentina,Bolivia,Animal,4333.5920000000015
Argentina,Brazil,Animal,211304.698
Argentina,Barbados,Animal,13.785
Argentina,Brunei,Animal,170.0
Argentina,Central African Republic,Animal,20.6
Argentina,Canada,Animal,15654.582
Argentina,Switzerland,Animal,4660.072
Argentina,Chile,Animal,170242.83299999998
Argentina,China,Animal,57412.70100000001
Argentina,Cote d'Ivoire,Animal,8962.351999999999
Argentina,Cameroon,Animal,7983.106
Argentina,"Congo, Rep.",Animal,33169.238
Argentina,Colombia,Animal,8738.114
Argentina,Comoros,Animal,342.478
Argentina,Cape Verde,Animal,148.908
Argentina,Costa Rica,Animal,109.138
Argentina,Cuba,Animal,22265.775
Argentina,Cyprus,Animal,792.443
Argentina,Czech Republic,Animal,86.32000000000002
Argentina,Germany,Animal,342601.88800000004
Argentina,Denmark,Animal,9717.285000000002
Argentina,Dominican Republic,Animal,6916.423000000001
Argentina,Algeria,Animal,113464.175
Argentina,Ecuador,Animal,757.4069999999998
Argentina,"Egypt, Arab Rep.",Animal,3738.0409999999997
Argentina,Eritrea,Animal,18.72
Argentina,Spain,Animal,508548.95700000005
Argentina,Estonia,Animal,1081.121
Argentina,Ethiopia(excludes Eritrea),Animal,0.17
Argentina,Finland,Animal,1064.5929999999996
Argentina,France,Animal,119324.209
Argentina,Gabon,Animal,5119.0740000000005
Argentina,United Kingdom,Animal,55876.907
Argentina,Georgia,Animal,258.98
Argentina,Ghana,Animal,9377.519
Argentina,Guinea,Animal,1632.5120000000002
Argentina,"Gambia, The",Animal,251.37400000000002
Argentina,Guinea-Bissau,Animal,439.99
Argentina,Equatorial Guinea,Animal,1159.319
Argentina,Greece,Animal,7606.187999999999
Argentina,Grenada,Animal,54.25
Argentina,Guatemala,Animal,31.163
Argentina,Guyana,Animal,1211.957
Argentina,"Hong Kong, China",Animal,37204.254
Argentina,Honduras,Animal,17.839000000000006
Argentina,Croatia,Animal,10088.667
Argentina,Haiti,Animal,810.617
Argentina,Hungary,Animal,3685.232
Argentina,Indonesia,Animal,1620.344
Argentina,India,Animal,29.321
Argentina,Ireland,Animal,2055.541
Argentina,Iraq,Animal,5942.096
Argentina,Israel,Animal,78064.026
Argentina,Italy,Animal,227925.81699999998
Argentina,Jamaica,Animal,4477.5070000000005
Argentina,Jordan,Animal,20338.37
Argentina,Japan,Animal,96296.975
Argentina,Kazakhstan,Animal,127.125
Argentina,Kenya,Animal,50.225
Argentina,"Korea, Rep.",Animal,32873.020000000004
Argentina,Kuwait,Animal,1594.774
Argentina,Lebanon,Animal,4915.049
Argentina,Liberia,Animal,1675.386
Argentina,Libya,Animal,6206.4079999999985
Argentina,St. Lucia,Animal,129.375
Argentina,Sri Lanka,Animal,15.68
Argentina,Lithuania,Animal,7489.401
Argentina,Luxembourg,Animal,761.2310000000001
Argentina,Latvia,Animal,1315.404
Argentina,Macao,Animal,103.948
Argentina,Morocco,Animal,25236.11
Argentina,Moldova,Animal,478.608
Argentina,Madagascar,Animal,104.0
Argentina,Maldives,Animal,30.995
Argentina,Mexico,Animal,43266.45600000001
