Reporter Name,Partner Name,Product Group,2007
Aruba,Netherlands Antilles,Wood,137.662
Aruba,Antigua and Barbuda,Wood,3.573
Aruba,Canada,Wood,1.153
Aruba,Colombia,Wood,56.278999999999996
Aruba,Dominican Republic,Wood,2.242
Aruba,Spain,Wood,8.401
Aruba,Greece,Wood,1.473
Aruba,Haiti,Wood,0.10300000000000001
Aruba,India,Wood,3.017
Aruba,Lebanon,Wood,0.037000000000000005
Aruba,Netherlands,Wood,14.25
Aruba,Panama,Wood,14.728
Aruba,Peru,Wood,3.988
Aruba,"Korea, Dem. Rep.",Wood,1.94
Aruba,Suriname,Wood,5.207000000000001
Aruba,Turkey,Wood,0.10099999999999999
Aruba,Unspecified,Wood,4.236000000000001
Aruba,United States,Wood,314.65900000000005
Aruba,Venezuela,Wood,55.425
Aruba, World,Wood,747.893
Angola,Belgium,Wood,10.282
Angola,Germany,Wood,40.971000000000004
Angola,Spain,Wood,11.446
Angola,France,Wood,44.059
Angola,Italy,Wood,86.742
Angola,Portugal,Wood,93.814
Angola,Turkey,Wood,43.93899999999999
Angola, World,Wood,331.25300000000004
Anguila,Netherlands Antilles,Wood,1.685
Anguila,Panama,Wood,4.155
Anguila,Turks and Caicos Isl.,Wood,0.191
Anguila,United States,Wood,16.558
Anguila,St. Vincent and the Grenadines,Wood,13.783
Anguila, World,Wood,36.372
Albania,Austria,Wood,307.365
Albania,Belgium,Wood,3.751
Albania,Bulgaria,Wood,0.168
Albania,Bosnia and Herzegovina,Wood,3.711
Albania,Switzerland,Wood,43.386
Albania,Cyprus,Wood,0.45399999999999996
Albania,Germany,Wood,437.98900000000003
Albania,Denmark,Wood,236.421
Albania,"Egypt, Arab Rep.",Wood,0.001
Albania,Spain,Wood,546.8580000000001
Albania,France,Wood,272.373
Albania,United Kingdom,Wood,119.307
Albania,Greece,Wood,8137.826
Albania,Croatia,Wood,1.257
Albania,Italy,Wood,22863.165
Albania,"Macedonia, FYR",Wood,203.648
Albania,Netherlands,Wood,2.499
Albania,Poland,Wood,0.027000000000000003
Albania,"Serbia, FR(Serbia/Montenegro)",Wood,360.414
Albania,Saint Helena,Wood,10.399000000000001
Albania,Slovenia,Wood,25.677
Albania,Turkey,Wood,34.626
Albania,United States,Wood,0.959
Albania, World,Wood,33616.858
Andorra,Austria,Wood,27.708000000000002
Andorra,Germany,Wood,1.474
Andorra,Spain,Wood,4498.362
Andorra,Finland,Wood,1.952
Andorra,France,Wood,739.2610000000002
Andorra,United Kingdom,Wood,165.503
Andorra,Greece,Wood,0.20600000000000002
Andorra,India,Wood,46.957
Andorra,Israel,Wood,0.562
Andorra,Italy,Wood,1775.981
Andorra,Portugal,Wood,7.559
Andorra,Russian Federation,Wood,1.235
Andorra,United States,Wood,37.729
Andorra, World,Wood,7304.489
Netherlands Antilles,Aruba,Wood,750.512
Netherlands Antilles,Angola,Wood,0.055999999999999994
Netherlands Antilles,United Arab Emirates,Wood,0.045
Netherlands Antilles,Argentina,Wood,8.542
Netherlands Antilles,Antigua and Barbuda,Wood,0.14
Netherlands Antilles,Australia,Wood,9.355
Netherlands Antilles,Belgium,Wood,54.468999999999994
Netherlands Antilles,Bolivia,Wood,2.134
Netherlands Antilles,Barbados,Wood,1.679
Netherlands Antilles,Canada,Wood,0.102
Netherlands Antilles,Colombia,Wood,121.33
Netherlands Antilles,Costa Rica,Wood,28.764
Netherlands Antilles,Cuba,Wood,0.531
Netherlands Antilles,Dominican Republic,Wood,2337.1079999999997
Netherlands Antilles,Spain,Wood,1.385
Netherlands Antilles,United Kingdom,Wood,0.263
Netherlands Antilles,Greece,Wood,0.27899999999999997
Netherlands Antilles,Grenada,Wood,0.025
Netherlands Antilles,Haiti,Wood,0.055999999999999994
Netherlands Antilles,India,Wood,0.001
Netherlands Antilles,Jamaica,Wood,4.256
Netherlands Antilles,Mexico,Wood,0.5589999999999999
Netherlands Antilles,Netherlands,Wood,257.605
Netherlands Antilles,New Zealand,Wood,1.117
Netherlands Antilles,El Salvador,Wood,1.3969999999999998
Netherlands Antilles,Suriname,Wood,3.3
Netherlands Antilles,Sweden,Wood,0.5589999999999999
Netherlands Antilles,Trinidad and Tobago,Wood,0.006
Netherlands Antilles,Unspecified,Wood,460.783
Netherlands Antilles,Uruguay,Wood,0.27899999999999997
Netherlands Antilles,United States,Wood,2557.496
Netherlands Antilles,Venezuela,Wood,41.239
Netherlands Antilles, World,Wood,6645.576000000001
Netherlands Antilles,Yemen,Wood,0.203
United Arab Emirates,Afghanistan,Wood,22173.072
United Arab Emirates,Angola,Wood,1770.293
United Arab Emirates,Andorra,Wood,25.264
United Arab Emirates,Netherlands Antilles,Wood,51.736000000000004
United Arab Emirates,Armenia,Wood,1343.315
United Arab Emirates,Australia,Wood,2221.7490000000007
United Arab Emirates,Austria,Wood,416.36099999999993
United Arab Emirates,Azerbaijan,Wood,407.01199999999994
United Arab Emirates,Burundi,Wood,18.447
United Arab Emirates,Belgium,Wood,916.503
United Arab Emirates,Benin,Wood,960.567
United Arab Emirates,Burkina Faso,Wood,8.56
United Arab Emirates,Bangladesh,Wood,6226.036000000001
United Arab Emirates,Bulgaria,Wood,22.316000000000006
United Arab Emirates,Bahrain,Wood,8421.632
United Arab Emirates,Bosnia and Herzegovina,Wood,0.11
United Arab Emirates,Belarus,Wood,0.772
United Arab Emirates,Belize,Wood,0.032
United Arab Emirates,Brazil,Wood,42.25899999999999
United Arab Emirates,Brunei,Wood,25.914
United Arab Emirates,Botswana,Wood,6.09
United Arab Emirates,Canada,Wood,632.4159999999999
United Arab Emirates,Switzerland,Wood,400.165
United Arab Emirates,China,Wood,3477.245
United Arab Emirates,Cote d'Ivoire,Wood,1045.506
United Arab Emirates,Cameroon,Wood,631.1299999999999
United Arab Emirates,"Congo, Rep.",Wood,1262.786
United Arab Emirates,Colombia,Wood,24.359
United Arab Emirates,Comoros,Wood,1423.059
