Reporter Name,Partner Name,Product Group,2005
Aruba,Netherlands Antilles,Mach and Elec,368.209
Aruba,Canada,Mach and Elec,7.051
Aruba,Colombia,Mach and Elec,134.836
Aruba,Cuba,Mach and Elec,3.074
Aruba,Cayman Islands,Mach and Elec,0.006999999999999999
Aruba,Germany,Mach and Elec,10.103
Aruba,Dominican Republic,Mach and Elec,6.604
Aruba,Ecuador,Mach and Elec,14.526
Aruba,Greece,Mach and Elec,0.11199999999999999
Aruba,Grenada,Mach and Elec,0.015
Aruba,Honduras,Mach and Elec,49.773999999999994
Aruba,Jamaica,Mach and Elec,99.648
Aruba,Netherlands,Mach and Elec,135.781
Aruba,Panama,Mach and Elec,3.5410000000000004
Aruba,Poland,Mach and Elec,0.302
Aruba,Suriname,Mach and Elec,0.628
Aruba,Sweden,Mach and Elec,0.408
Aruba,Trinidad and Tobago,Mach and Elec,14.078
Aruba,Turkey,Mach and Elec,4.027
Aruba,Unspecified,Mach and Elec,6.261
Aruba,United States,Mach and Elec,5799.352000000001
Aruba,Venezuela,Mach and Elec,154.216
Aruba, World,Mach and Elec,6812.551
Albania,Austria,Mach and Elec,56.827
Albania,Belgium,Mach and Elec,6.5139999999999985
Albania,Bulgaria,Mach and Elec,6.944
Albania,Switzerland,Mach and Elec,1.662
Albania,China,Mach and Elec,0.41200000000000003
Albania,"Congo, Rep.",Mach and Elec,8.171
Albania,Czech Republic,Mach and Elec,34.321
Albania,Germany,Mach and Elec,810.485
Albania,"Egypt, Arab Rep.",Mach and Elec,2.945
Albania,France,Mach and Elec,152.053
Albania,United Kingdom,Mach and Elec,223.899
Albania,Greece,Mach and Elec,1860.283
Albania,"Hong Kong, China",Mach and Elec,2.314
Albania,Croatia,Mach and Elec,18.497
Albania,Hungary,Mach and Elec,673.6110000000001
Albania,"Iran, Islamic Rep.",Mach and Elec,278.98400000000004
Albania,Italy,Mach and Elec,14646.216
Albania,Mexico,Mach and Elec,0.158
Albania,"Macedonia, FYR",Mach and Elec,2080.167
Albania,Netherlands,Mach and Elec,338.401
Albania,Panama,Mach and Elec,5.405
Albania,Poland,Mach and Elec,0.013000000000000001
Albania,Romania,Mach and Elec,12.324000000000002
Albania,Senegal,Mach and Elec,5.959
Albania,"Serbia, FR(Serbia/Montenegro)",Mach and Elec,3122.901
Albania,Singapore,Mach and Elec,21.029
Albania,Sweden,Mach and Elec,4.687
Albania,Syrian Arab Republic,Mach and Elec,0.001
Albania,Turkey,Mach and Elec,66.706
Albania,United States,Mach and Elec,523.387
Albania, World,Mach and Elec,24965.452999999998
Albania,Yemen,Mach and Elec,0.006999999999999999
Netherlands Antilles,Aruba,Mach and Elec,1140.463
Netherlands Antilles,Andorra,Mach and Elec,4.4719999999999995
Netherlands Antilles,United Arab Emirates,Mach and Elec,0.254
Netherlands Antilles,Antigua and Barbuda,Mach and Elec,10.168
Netherlands Antilles,Australia,Mach and Elec,5.855
Netherlands Antilles,Belgium,Mach and Elec,0.254
Netherlands Antilles,"Bahamas, The",Mach and Elec,5.084
Netherlands Antilles,Brazil,Mach and Elec,346.41
Netherlands Antilles,Canada,Mach and Elec,55.961000000000006
Netherlands Antilles,Switzerland,Mach and Elec,6.303999999999999
Netherlands Antilles,China,Mach and Elec,93.801
Netherlands Antilles,Colombia,Mach and Elec,92.98700000000001
Netherlands Antilles,Comoros,Mach and Elec,119.385
Netherlands Antilles,Costa Rica,Mach and Elec,54.349
Netherlands Antilles,Cuba,Mach and Elec,12.28
Netherlands Antilles,Germany,Mach and Elec,134.862
Netherlands Antilles,Dominica,Mach and Elec,0.27899999999999997
Netherlands Antilles,Denmark,Mach and Elec,10.007
Netherlands Antilles,Dominican Republic,Mach and Elec,73.707
Netherlands Antilles,Ecuador,Mach and Elec,18.156
Netherlands Antilles,Spain,Mach and Elec,1.83
Netherlands Antilles,France,Mach and Elec,88.74900000000002
Netherlands Antilles,United Kingdom,Mach and Elec,1958.082
Netherlands Antilles,Greece,Mach and Elec,10.202
Netherlands Antilles,Guyana,Mach and Elec,0.168
Netherlands Antilles,Haiti,Mach and Elec,25.8
Netherlands Antilles,Indonesia,Mach and Elec,30.122
Netherlands Antilles,India,Mach and Elec,25.031999999999996
Netherlands Antilles,Italy,Mach and Elec,165.63
Netherlands Antilles,Jamaica,Mach and Elec,114.585
Netherlands Antilles,Japan,Mach and Elec,1.983
Netherlands Antilles,St. Kitts and Nevis,Mach and Elec,71.29899999999999
Netherlands Antilles,Lebanon,Mach and Elec,16.226
Netherlands Antilles,St. Lucia,Mach and Elec,9.761000000000001
Netherlands Antilles,Mexico,Mach and Elec,14.733
Netherlands Antilles,Mali,Mach and Elec,268.268
Netherlands Antilles,Niger,Mach and Elec,6.257000000000001
Netherlands Antilles,Nigeria,Mach and Elec,9.532
Netherlands Antilles,Nicaragua,Mach and Elec,46.5
Netherlands Antilles,Netherlands,Mach and Elec,1466.243
Netherlands Antilles,Norway,Mach and Elec,20.877
Netherlands Antilles,Pakistan,Mach and Elec,9.532
Netherlands Antilles,Panama,Mach and Elec,102.964
Netherlands Antilles,Peru,Mach and Elec,0.122
Netherlands Antilles,Philippines,Mach and Elec,6.5920000000000005
Netherlands Antilles,French Polynesia,Mach and Elec,7.117000000000001
Netherlands Antilles,Saudi Arabia,Mach and Elec,46.5
Netherlands Antilles,Singapore,Mach and Elec,15.821
Netherlands Antilles,Suriname,Mach and Elec,5.879
Netherlands Antilles,Sweden,Mach and Elec,99.19
Netherlands Antilles,Trinidad and Tobago,Mach and Elec,96.867
Netherlands Antilles,Tunisia,Mach and Elec,5.0280000000000005
Netherlands Antilles,Tanzania,Mach and Elec,56.93899999999999
Netherlands Antilles,Ukraine,Mach and Elec,12.865
Netherlands Antilles,Unspecified,Mach and Elec,1112.352
Netherlands Antilles,Uruguay,Mach and Elec,121.27600000000001
Netherlands Antilles,United States,Mach and Elec,4723.424
Netherlands Antilles,St. Vincent and the Grenadines,Mach and Elec,0.14
Netherlands Antilles,Venezuela,Mach and Elec,698.308
Netherlands Antilles,British Virgin Islands,Mach and Elec,0.154
Netherlands Antilles,Vietnam,Mach and Elec,19.553
Netherlands Antilles, World,Mach and Elec,13684.659
Netherlands Antilles,Zimbabwe,Mach and Elec,7.117000000000001
United Arab Emirates,Aruba,Mach and Elec,57.107
United Arab Emirates,Afghanistan,Mach and Elec,53186.994000000006
United Arab Emirates,Angola,Mach and Elec,12566.986
United Arab Emirates,Anguila,Mach and Elec,1.92
United Arab Emirates,Albania,Mach and Elec,71.744
United Arab Emirates,Andorra,Mach and Elec,208.865
United Arab Emirates,Netherlands Antilles,Mach and Elec,10.065
United Arab Emirates,Argentina,Mach and Elec,760.567
United Arab Emirates,Armenia,Mach and Elec,14846.281
United Arab Emirates,Australia,Mach and Elec,5208.386
United Arab Emirates,Austria,Mach and Elec,19813.766
United Arab Emirates,Azerbaijan,Mach and Elec,79520.32
United Arab Emirates,Burundi,Mach and Elec,1644.79
United Arab Emirates,Belgium,Mach and Elec,18101.325
United Arab Emirates,Benin,Mach and Elec,3737.976
United Arab Emirates,Burkina Faso,Mach and Elec,794.745
United Arab Emirates,Bangladesh,Mach and Elec,13174.698999999999
United Arab Emirates,Bulgaria,Mach and Elec,15231.165
United Arab Emirates,Bahrain,Mach and Elec,767984.9130000002
United Arab Emirates,"Bahamas, The",Mach and Elec,373.17699999999996
United Arab Emirates,Bosnia and Herzegovina,Mach and Elec,1489.628
United Arab Emirates,Belarus,Mach and Elec,10.08
United Arab Emirates,Bermuda,Mach and Elec,0.2
United Arab Emirates,Bolivia,Mach and Elec,69.006
United Arab Emirates,Brazil,Mach and Elec,77.368
United Arab Emirates,Brunei,Mach and Elec,191.516
United Arab Emirates,Botswana,Mach and Elec,1988.019
United Arab Emirates,Central African Republic,Mach and Elec,173.695
United Arab Emirates,Canada,Mach and Elec,5116.417
United Arab Emirates,Switzerland,Mach and Elec,72307.843
United Arab Emirates,Chile,Mach and Elec,105.771
United Arab Emirates,China,Mach and Elec,8937.331
United Arab Emirates,Cote d'Ivoire,Mach and Elec,5389.618
United Arab Emirates,Cameroon,Mach and Elec,6164.538000000001
United Arab Emirates,"Congo, Rep.",Mach and Elec,19545.398
United Arab Emirates,Colombia,Mach and Elec,200.382
United Arab Emirates,Comoros,Mach and Elec,731.227
United Arab Emirates,Costa Rica,Mach and Elec,7.148
United Arab Emirates,Cuba,Mach and Elec,1616.055
United Arab Emirates,Cyprus,Mach and Elec,26479.51
United Arab Emirates,Czech Republic,Mach and Elec,986.2
United Arab Emirates,Germany,Mach and Elec,342999.00299999997
United Arab Emirates,Djibouti,Mach and Elec,34269.568999999996
United Arab Emirates,Dominica,Mach and Elec,1.986
United Arab Emirates,Denmark,Mach and Elec,126123.142
United Arab Emirates,Algeria,Mach and Elec,38240.055
United Arab Emirates,Ecuador,Mach and Elec,39.55
United Arab Emirates,"Egypt, Arab Rep.",Mach and Elec,60325.245
United Arab Emirates,Eritrea,Mach and Elec,6605.484
United Arab Emirates,Spain,Mach and Elec,5800.130999999999
United Arab Emirates,Estonia,Mach and Elec,760.44
United Arab Emirates,Ethiopia(excludes Eritrea),Mach and Elec,18687.46
United Arab Emirates,Finland,Mach and Elec,5610.255999999999
United Arab Emirates,Fiji,Mach and Elec,129.484
United Arab Emirates,France,Mach and Elec,9374.22
United Arab Emirates,Gabon,Mach and Elec,2675.178
United Arab Emirates,United Kingdom,Mach and Elec,43840.932
United Arab Emirates,Georgia,Mach and Elec,8281.997
United Arab Emirates,Ghana,Mach and Elec,11864.354
United Arab Emirates,Guinea,Mach and Elec,13912.087
United Arab Emirates,"Gambia, The",Mach and Elec,3936.8909999999996
United Arab Emirates,Equatorial Guinea,Mach and Elec,1162.729
United Arab Emirates,Greece,Mach and Elec,12105.396999999999
United Arab Emirates,Grenada,Mach and Elec,0.1
United Arab Emirates,Guatemala,Mach and Elec,110.916
United Arab Emirates,Guam,Mach and Elec,5.478
United Arab Emirates,Guyana,Mach and Elec,130.151
United Arab Emirates,"Hong Kong, China",Mach and Elec,65084.012
United Arab Emirates,Croatia,Mach and Elec,582.328
United Arab Emirates,Hungary,Mach and Elec,52612.733
United Arab Emirates,Indonesia,Mach and Elec,6805.009
United Arab Emirates,India,Mach and Elec,104243.49699999999
United Arab Emirates,Ireland,Mach and Elec,1249.549
