Reporter Name,Partner Name,Product Group,1989
Australia,Afghanistan,All Products,53.831
Australia,Angola,All Products,55.211000000000006
Australia,Anguila,All Products,32.131
Australia,Albania,All Products,1.841
Australia,Netherlands Antilles,All Products,763.235
Australia,United Arab Emirates,All Products,139294.232
Australia,Argentina,All Products,21855.465
Australia,Fr. So. Ant. Tr,All Products,90.73899999999999
Australia,Antigua and Barbuda,All Products,12.545
Australia,Austria,All Products,12533.308
Australia,Burundi,All Products,34.924
Australia,Benin,All Products,23.644000000000002
Australia,Burkina Faso,All Products,18.989
Australia,Bangladesh,All Products,74609.30900000001
Australia,Bulgaria,All Products,6036.4619999999995
Australia,Bahrain,All Products,22210.291
Australia,"Bahamas, The",All Products,817.875
Australia,Belgium-Luxembourg,All Products,260069.509
Australia,Bermuda,All Products,138.624
Australia,Bolivia,All Products,19.272000000000002
Australia,Brazil,All Products,89955.345
Australia,Barbados,All Products,1661.205
Australia,Brunei,All Products,10095.408000000001
Australia,Bhutan,All Products,74.178
Australia,Central African Republic,All Products,11.318
Australia,Canada,All Products,187864.15399999998
Australia,Cocos (Keeling) Islands,All Products,1890.1
Australia,Switzerland,All Products,279418.11199999996
Australia,Chile,All Products,23846.928
Australia,China,All Products,764692.358
Australia,Cote d'Ivoire,All Products,212.171
Australia,Cameroon,All Products,14.302999999999999
Australia,Cook Islands,All Products,1728.668
Australia,Colombia,All Products,19224.387
Australia,Cape Verde,All Products,1.395
Australia,Costa Rica,All Products,628.258
Australia,Czechoslovakia,All Products,49957.247
Australia,Cuba,All Products,1756.567
Australia,Christmas Island,All Products,1827.089
Australia,Cayman Islands,All Products,2.8560000000000003
Australia,Cyprus,All Products,1194.16
Australia,Germany,All Products,826373.0329999999
Australia,Djibouti,All Products,59.043
Australia,Dominica,All Products,20.387
Australia,Denmark,All Products,66961.233
Australia,Dominican Republic,All Products,1300.26
Australia,Algeria,All Products,21649.911
Australia,Ecuador,All Products,5613.7519999999995
Australia,"Egypt, Arab Rep.",All Products,349599.46
Australia,Spain,All Products,168539.265
Australia,Ethiopia(includes Eritrea),All Products,3781.449
Australia,Finland,All Products,35712.526
Australia,Fiji,All Products,138652.917
Australia,Falkland Island,All Products,104.665
Australia,France,All Products,658537.007
Australia,Gabon,All Products,13.545
Australia,United Kingdom,All Products,1190447.36
Australia,Ghana,All Products,1053.579
Australia,Gibraltar,All Products,17.124000000000002
Australia,Guinea,All Products,32.233000000000004
Australia,Guadeloupe,All Products,626.839
Australia,"Gambia, The",All Products,138.393
Australia,Guinea-Bissau,All Products,29.011
Australia,Greece,All Products,44542.205
Australia,Grenada,All Products,7.816
Australia,Guatemala,All Products,166.32
Australia,French Guiana,All Products,15.415
Australia,Guyana,All Products,10.85
Australia,"Hong Kong, China",All Products,1169638.2140000002
Australia,Honduras,All Products,216.263
Australia,Haiti,All Products,42.178999999999995
Australia,Hungary,All Products,1111.503
Australia,Indonesia,All Products,601042.764
Australia,India,All Products,211366.69
Australia,British Indian Ocean Ter.,All Products,1.465
Australia,Ireland,All Products,10838.26
