Reporter Name,Partner Name,Product Group,2015
Aruba,China,Food Products,525.122
Aruba,Colombia,Food Products,21735.947999999997
Aruba,United Kingdom,Food Products,9.879
Aruba,Mexico,Food Products,5200.78
Aruba,Netherlands,Food Products,37.074
Aruba,Panama,Food Products,1970.965
Aruba,Paraguay,Food Products,70.015
Aruba,Suriname,Food Products,2223.672
Aruba,Unspecified,Food Products,568.4870000000002
Aruba,Uruguay,Food Products,161.435
Aruba,United States,Food Products,206.408
Aruba,Venezuela,Food Products,3857.212
Aruba, World,Food Products,46714.257000000005
Afghanistan,Turkmenistan,Food Products,238.395
Afghanistan, World,Food Products,238.395
Albania,Bulgaria,Food Products,865.704
Albania,Bosnia and Herzegovina,Food Products,277.702
Albania,France,Food Products,1084.566
Albania,United Kingdom,Food Products,59.218999999999994
Albania,Greece,Food Products,6872.007
Albania,Italy,Food Products,26800.379
Albania,"Macedonia, FYR",Food Products,1236.0020000000004
Albania,Romania,Food Products,2370.9970000000003
Albania,"Serbia, FR(Serbia/Montenegro)",Food Products,4497.982
Albania, World,Food Products,44080.099
Argentina,Aruba,Food Products,637.284
Argentina,Angola,Food Products,10605.221000000001
Argentina,Albania,Food Products,65.343
Argentina,United Arab Emirates,Food Products,23266.484
Argentina,Armenia,Food Products,6643.996
Argentina,Antigua and Barbuda,Food Products,313.11400000000003
Argentina,Australia,Food Products,268017.635
Argentina,Austria,Food Products,783.107
Argentina,Azerbaijan,Food Products,580.238
Argentina,Belgium,Food Products,139528.01100000006
Argentina,Benin,Food Products,170.485
Argentina,Bangladesh,Food Products,14171.052
Argentina,Bulgaria,Food Products,4348.987
Argentina,Bahrain,Food Products,42.661
Argentina,"Bahamas, The",Food Products,908.4810000000001
Argentina,Bosnia and Herzegovina,Food Products,270.376
Argentina,Belarus,Food Products,399.973
Argentina,Belize,Food Products,149.235
Argentina,Bolivia,Food Products,77251.511
Argentina,Brazil,Food Products,442267.1160000001
Argentina,Barbados,Food Products,504.87300000000005
Argentina,Brunei,Food Products,5945.7080000000005
Argentina,Canada,Food Products,103903.433
Argentina,Switzerland,Food Products,21032.66
Argentina,Chile,Food Products,531937.7200000001
Argentina,China,Food Products,100585.459
Argentina,Cote d'Ivoire,Food Products,22139.67
Argentina,Cameroon,Food Products,20766.288
Argentina,"Congo, Rep.",Food Products,2782.1650000000004
Argentina,Colombia,Food Products,46631.01
Argentina,Cape Verde,Food Products,131.516
Argentina,Costa Rica,Food Products,6270.309
Argentina,Cuba,Food Products,93361.30199999998
Argentina,Cyprus,Food Products,25599.811
Argentina,Czech Republic,Food Products,8478.571
Argentina,Germany,Food Products,178460.18300000005
Argentina,Dominica,Food Products,56.59
Argentina,Denmark,Food Products,264982.05199999997
Argentina,Dominican Republic,Food Products,5801.92
Argentina,Algeria,Food Products,501019.255
Argentina,Ecuador,Food Products,65129.59099999999
Argentina,"Egypt, Arab Rep.",Food Products,426505.685
Argentina,Spain,Food Products,606203.233
Argentina,Estonia,Food Products,1308.2
Argentina,Finland,Food Products,6824.9969999999985
Argentina,Fiji,Food Products,48.242
Argentina,France,Food Products,172819.66600000003
Argentina,Free Zones,Food Products,768.471
Argentina,United Kingdom,Food Products,540126.199
Argentina,Georgia,Food Products,2093.0789999999997
Argentina,Ghana,Food Products,8293.447
Argentina,"Gambia, The",Food Products,16.25
Argentina,Equatorial Guinea,Food Products,38.666
Argentina,Greece,Food Products,106526.686
Argentina,Grenada,Food Products,110.794
Argentina,Guatemala,Food Products,6044.71
Argentina,Guyana,Food Products,49.96
Argentina,"Hong Kong, China",Food Products,52980.833
