Reporter Name,Partner Name,Product Group,2009
Aruba,Netherlands Antilles,Chemicals,1078.986
Aruba,Argentina,Chemicals,0.017
Aruba,Belgium,Chemicals,0.153
Aruba,Brazil,Chemicals,0.485
Aruba,Canada,Chemicals,0.35700000000000004
Aruba,Switzerland,Chemicals,2.7689999999999997
Aruba,Colombia,Chemicals,22.658
Aruba,Germany,Chemicals,4.501
Aruba,Denmark,Chemicals,0.14800000000000002
Aruba,Spain,Chemicals,0.322
Aruba,Finland,Chemicals,0.002
Aruba,France,Chemicals,5.672000000000001
Aruba,United Kingdom,Chemicals,0.341
Aruba,"Hong Kong, China",Chemicals,31.56
Aruba,Italy,Chemicals,0.124
Aruba,Jamaica,Chemicals,0.561
Aruba,Japan,Chemicals,0.001
Aruba,Mexico,Chemicals,43.174
Aruba,Netherlands,Chemicals,446.954
Aruba,Panama,Chemicals,16.299
Aruba,Suriname,Chemicals,1.385
Aruba,Sweden,Chemicals,0.384
Aruba,Unspecified,Chemicals,55.057
Aruba,United States,Chemicals,1269.596
Aruba,Venezuela,Chemicals,18.367
Aruba, World,Chemicals,2999.8730000000005
Albania,United Arab Emirates,Chemicals,5.032
Albania,Austria,Chemicals,356.19199999999995
Albania,Belgium,Chemicals,47.843
Albania,Bulgaria,Chemicals,75.712
Albania,Bosnia and Herzegovina,Chemicals,11.005
Albania,Switzerland,Chemicals,649.589
Albania,Cyprus,Chemicals,8.118
Albania,Germany,Chemicals,45.248999999999995
Albania,Spain,Chemicals,33.39
Albania,France,Chemicals,109.553
Albania,United Kingdom,Chemicals,2.905
Albania,Greece,Chemicals,433.617
Albania,Israel,Chemicals,1.949
Albania,Italy,Chemicals,1077.232
Albania,"Macedonia, FYR",Chemicals,165.61400000000003
Albania,Netherlands,Chemicals,14.94
Albania,Oman,Chemicals,4.206
Albania,Romania,Chemicals,0.18600000000000003
Albania,Saudi Arabia,Chemicals,6.553999999999999
Albania,"Serbia, FR(Serbia/Montenegro)",Chemicals,1499.0970000000002
Albania,Singapore,Chemicals,202.299
Albania,Slovak Republic,Chemicals,691.3030000000001
Albania,Slovenia,Chemicals,10.107999999999999
Albania,Sweden,Chemicals,0.003
Albania,Tajikistan,Chemicals,56.997
Albania, World,Chemicals,6433.81
Andorra,Argentina,Chemicals,0.326
Andorra,Switzerland,Chemicals,0.184
Andorra,Chile,Chemicals,0.532
Andorra,Cape Verde,Chemicals,5.104
Andorra,Germany,Chemicals,0.071
Andorra,Algeria,Chemicals,0.042
Andorra,Spain,Chemicals,3458.985000000001
Andorra,France,Chemicals,635.02
Andorra,United Kingdom,Chemicals,3.263
Andorra,Italy,Chemicals,174.19
