Reporter Name,Partner Name,Product Group,2002
Aruba,Netherlands Antilles,Minerals,4.101
Aruba,Colombia,Minerals,0.151
Aruba,Netherlands,Minerals,0.05
Aruba,United States,Minerals,0.374
Aruba,Venezuela,Minerals,9.033999999999999
Aruba, World,Minerals,13.709000000000001
Anguila,Netherlands Antilles,Minerals,11.01
Anguila, World,Minerals,11.01
Albania,Bulgaria,Minerals,3.262
Albania,Germany,Minerals,6.48
Albania,Greece,Minerals,261.02000000000004
Albania,Croatia,Minerals,10.876
Albania,Italy,Minerals,673.495
Albania,"Macedonia, FYR",Minerals,5.744
Albania,"Serbia, FR(Serbia/Montenegro)",Minerals,175.852
Albania,Slovenia,Minerals,0.223
Albania,Sweden,Minerals,948.88
Albania, World,Minerals,2085.833
Andorra,Spain,Minerals,651.063
Andorra,France,Minerals,0.851
Andorra, World,Minerals,651.913
United Arab Emirates,Afghanistan,Minerals,2.668
United Arab Emirates,Angola,Minerals,0.436
United Arab Emirates,Armenia,Minerals,1.256
United Arab Emirates,Australia,Minerals,0.016
United Arab Emirates,Austria,Minerals,0.46399999999999997
United Arab Emirates,Azerbaijan,Minerals,362.48699999999997
United Arab Emirates,Bangladesh,Minerals,47.361000000000004
United Arab Emirates,Bahrain,Minerals,124610.79699999999
United Arab Emirates,China,Minerals,19.852
United Arab Emirates,Cameroon,Minerals,1.273
United Arab Emirates,"Congo, Rep.",Minerals,2.494
United Arab Emirates,Germany,Minerals,163.787
United Arab Emirates,Djibouti,Minerals,12.434000000000001
United Arab Emirates,"Egypt, Arab Rep.",Minerals,201.65099999999998
United Arab Emirates,Ethiopia(excludes Eritrea),Minerals,5.252999999999999
United Arab Emirates,France,Minerals,0.012
United Arab Emirates,United Kingdom,Minerals,77.943
United Arab Emirates,"Hong Kong, China",Minerals,287.91099999999994
United Arab Emirates,Indonesia,Minerals,14.392000000000001
United Arab Emirates,India,Minerals,318489.718
United Arab Emirates,"Iran, Islamic Rep.",Minerals,1398.359
United Arab Emirates,Iraq,Minerals,314.02
United Arab Emirates,Italy,Minerals,48.765
United Arab Emirates,Jordan,Minerals,0.568
United Arab Emirates,Japan,Minerals,81.444
United Arab Emirates,Kazakhstan,Minerals,63.328
United Arab Emirates,Kenya,Minerals,216.429
United Arab Emirates,Kyrgyz Republic,Minerals,14.527000000000001
United Arab Emirates,Kuwait,Minerals,42042.295
United Arab Emirates,Lebanon,Minerals,5.202999999999999
United Arab Emirates,Libya,Minerals,122.079
United Arab Emirates,Sri Lanka,Minerals,153.304
United Arab Emirates,Moldova,Minerals,0.065
United Arab Emirates,Maldives,Minerals,0.213
United Arab Emirates,Mauritius,Minerals,29.068
United Arab Emirates,Malawi,Minerals,0.912
United Arab Emirates,Netherlands,Minerals,184.877
United Arab Emirates,New Zealand,Minerals,45.04
United Arab Emirates,Oman,Minerals,5776.485
United Arab Emirates,Pakistan,Minerals,2954.6609999999996
United Arab Emirates,Philippines,Minerals,1.101
United Arab Emirates,Qatar,Minerals,11274.931
United Arab Emirates,Russian Federation,Minerals,317.414
United Arab Emirates,Rwanda,Minerals,0.8370000000000001
United Arab Emirates,Saudi Arabia,Minerals,41206.035
United Arab Emirates,Fm Sudan,Minerals,1226.531
United Arab Emirates,Singapore,Minerals,141.798
United Arab Emirates,Somalia,Minerals,120.609
United Arab Emirates,Seychelles,Minerals,23.874000000000002
United Arab Emirates,Syrian Arab Republic,Minerals,16.338
United Arab Emirates,Thailand,Minerals,945.1189999999999
United Arab Emirates,Turkmenistan,Minerals,9.572000000000001
United Arab Emirates,Tunisia,Minerals,7.8389999999999995
United Arab Emirates,Tanzania,Minerals,519.0429999999999
United Arab Emirates,Uganda,Minerals,39.925
United Arab Emirates,United States,Minerals,391.894
United Arab Emirates, World,Minerals,554930.044
United Arab Emirates,Yemen,Minerals,664.15
United Arab Emirates,South Africa,Minerals,269.185
Argentina,Australia,Minerals,1266.161
Argentina,Belgium,Minerals,23.364
Argentina,Bolivia,Minerals,782.6189999999999
Argentina,Brazil,Minerals,39654.092
Argentina,Canada,Minerals,27441.611
Argentina,Switzerland,Minerals,5.442
Argentina,Chile,Minerals,11218.832
Argentina,China,Minerals,0.011000000000000001
