Reporter Name,Partner Name,Product Group,2001
Aruba,Netherlands Antilles,Chemicals,869.419
Aruba,Antigua and Barbuda,Chemicals,68.564
Aruba,Australia,Chemicals,4.956
Aruba,Bahrain,Chemicals,4.916
Aruba,"Bahamas, The",Chemicals,48.486000000000004
Aruba,Bermuda,Chemicals,43.168
Aruba,China,Chemicals,0.12300000000000001
Aruba,Colombia,Chemicals,170.30200000000005
Aruba,Costa Rica,Chemicals,1.2570000000000001
Aruba,Cuba,Chemicals,22.089000000000002
Aruba,Spain,Chemicals,0.017
Aruba,France,Chemicals,18.101
Aruba,United Kingdom,Chemicals,11.704
Aruba,India,Chemicals,0.027999999999999997
Aruba,Netherlands,Chemicals,110.448
Aruba,Panama,Chemicals,92.09
Aruba,Trinidad and Tobago,Chemicals,4.631
Aruba,Unspecified,Chemicals,29.419
Aruba,United States,Chemicals,779.7660000000002
Aruba,Venezuela,Chemicals,181.799
Aruba, World,Chemicals,2461.28
Anguila,Netherlands Antilles,Chemicals,39.080999999999996
Anguila,United States,Chemicals,38.74
Anguila, World,Chemicals,77.82000000000002
Albania,Austria,Chemicals,22.422
Albania,Germany,Chemicals,51.62
Albania,France,Chemicals,122.747
Albania,Greece,Chemicals,373.244
Albania,Hungary,Chemicals,13.517999999999999
Albania,Italy,Chemicals,1031.9060000000004
Albania,Jordan,Chemicals,18.855
Albania,"Macedonia, FYR",Chemicals,252.284
Albania,Netherlands,Chemicals,365.337
Albania,"Serbia, FR(Serbia/Montenegro)",Chemicals,676.8520000000002
Albania,Slovenia,Chemicals,67.047
Albania,United States,Chemicals,20.105
Albania, World,Chemicals,3015.937
Andorra,United Arab Emirates,Chemicals,92.553
Andorra,Switzerland,Chemicals,96.605
Andorra,Chile,Chemicals,0.067
Andorra,Germany,Chemicals,222.422
Andorra,Spain,Chemicals,1906.955
Andorra,France,Chemicals,2029.783
Andorra,United Kingdom,Chemicals,50.713
Andorra,Guyana,Chemicals,9.67
Andorra,Italy,Chemicals,101.29700000000001
Andorra,Japan,Chemicals,38.445
Andorra,Morocco,Chemicals,9.844
Andorra,New Caledonia,Chemicals,7.086
Andorra,Russian Federation,Chemicals,20.994
Andorra,Unspecified,Chemicals,22.4
Andorra,United States,Chemicals,183.13400000000001
Andorra, World,Chemicals,4791.9670000000015
United Arab Emirates,Afghanistan,Chemicals,2608.3920000000003
United Arab Emirates,Angola,Chemicals,411.37200000000007
United Arab Emirates,Argentina,Chemicals,11.284
United Arab Emirates,Armenia,Chemicals,1162.5740000000005
United Arab Emirates,Australia,Chemicals,1182.983
United Arab Emirates,Austria,Chemicals,356.504
United Arab Emirates,Azerbaijan,Chemicals,4700.038
United Arab Emirates,Burundi,Chemicals,3.7569999999999997
United Arab Emirates,Belgium,Chemicals,9720.508
United Arab Emirates,Benin,Chemicals,257.939
United Arab Emirates,Bangladesh,Chemicals,2034.112
United Arab Emirates,Bulgaria,Chemicals,307.095
