Reporter Name,Partner Name,Product Group,2011
Aruba,Belgium,Fuels,0.498
Aruba,Canada,Fuels,0.20199999999999999
Aruba,United Kingdom,Fuels,0.275
Aruba,Netherlands,Fuels,6.212000000000001
Aruba,Panama,Fuels,0.6970000000000001
Aruba,Sweden,Fuels,0.068
Aruba,Unspecified,Fuels,1.6369999999999998
Aruba,United States,Fuels,1.9880000000000002
Aruba,Venezuela,Fuels,1.178
Aruba, World,Fuels,16.31
Angola,Benin,Fuels,1700.981
Angola,Brazil,Fuels,333280.441
Angola,China,Fuels,24315768.647
Angola,Germany,Fuels,113809.909
Angola,Ecuador,Fuels,39565.34
Angola,Spain,Fuels,630897.051
Angola,France,Fuels,2187026.1780000003
Angola,United Kingdom,Fuels,348431.351
Angola,Ghana,Fuels,10587.838
Angola,Indonesia,Fuels,214822.233
Angola,India,Fuels,6842018.3
Angola,Italy,Fuels,2270211.034
Angola,Mexico,Fuels,32674.82
Angola,Malaysia,Fuels,202593.91
Angola,Netherlands,Fuels,1675962.936
Angola,Panama,Fuels,32663.897
Angola,Peru,Fuels,646148.2579999999
Angola,Portugal,Fuels,1611818.386
Angola,Sao Tome and Principe,Fuels,60317.710999999996
Angola,Sweden,Fuels,25530.123
Angola,Togo,Fuels,14196.573999999999
Angola,Unspecified,Fuels,23343.814
Angola,United States,Fuels,16475024.144000001
Angola, World,Fuels,65192495.55
Angola,South Africa,Fuels,1697608.3930000002
Albania,Austria,Fuels,867.071
Albania,Belgium,Fuels,0.001
Albania,Bulgaria,Fuels,333.905
Albania,Bosnia and Herzegovina,Fuels,134.70600000000002
Albania,Belize,Fuels,9.551
Albania,Canada,Fuels,0.01
Albania,Switzerland,Fuels,38052.17
Albania,Comoros,Fuels,4.251
Albania,Cyprus,Fuels,30.744
Albania,Czech Republic,Fuels,8411.855
Albania,Germany,Fuels,4339.5070000000005
Albania,Spain,Fuels,54819.52099999999
Albania,Estonia,Fuels,0.06
Albania,France,Fuels,548.1419999999999
Albania,United Kingdom,Fuels,0.258
Albania,Greece,Fuels,808.3489999999999
Albania,Israel,Fuels,0.002
Albania,Italy,Fuels,209984.72699999998
Albania,St. Kitts and Nevis,Fuels,76.029
Albania,Liberia,Fuels,10.147
Albania,"Macedonia, FYR",Fuels,45.756
Albania,Malta,Fuels,46343.598
Albania,Netherlands,Fuels,4.532
Albania,Panama,Fuels,5.896
Albania,Poland,Fuels,18.721
Albania,Portugal,Fuels,0.013999999999999999
Albania,Romania,Fuels,36.238
Albania,"Serbia, FR(Serbia/Montenegro)",Fuels,41312.926
Albania,Slovenia,Fuels,1153.444
Albania,Swaziland,Fuels,4305.0509999999995
Albania,Togo,Fuels,6.582000000000001
Albania,Turkey,Fuels,407.17699999999996
Albania,Ukraine,Fuels,25.034000000000002
Albania, World,Fuels,413444.36799999996
Andorra,Spain,Fuels,0.547
Andorra,France,Fuels,2.8369999999999997
Andorra, World,Fuels,3.384
United Arab Emirates,Afghanistan,Fuels,12469.141000000001
United Arab Emirates,Angola,Fuels,4851.627
United Arab Emirates,Albania,Fuels,107.05
United Arab Emirates,Armenia,Fuels,163.295
United Arab Emirates,Australia,Fuels,2974.667
United Arab Emirates,Azerbaijan,Fuels,331.668
United Arab Emirates,Burundi,Fuels,151.289
United Arab Emirates,Belgium,Fuels,135.834
United Arab Emirates,Benin,Fuels,3071.4640000000004
United Arab Emirates,Burkina Faso,Fuels,103.666
United Arab Emirates,Bangladesh,Fuels,26308.083
United Arab Emirates,Bahrain,Fuels,20369.59
United Arab Emirates,Brazil,Fuels,284.21
United Arab Emirates,Brunei,Fuels,264.79
United Arab Emirates,Botswana,Fuels,641.556
