Reporter Name,Partner Name,Trade Flow,Product Group,Value
Anguila,France,Export,Fuels,9.326
Anguila,United States,Export,Plastic or Rubber,8.495999999999999
Anguila,United States,Import,Fuels,4900.207
Anguila,United States,Import,Mach and Elec,3154.605
Anguila,United Kingdom,Import,Mach and Elec,2189.1079999999997
Anguila,Trinidad and Tobago,Import,Fuels,1152.226
Anguila,United States,Import,Wood,1130.251
Anguila,United States,Import,Food Products,1083.639
Anguila,Aruba,Import,Animal,773.575
Anguila,United States,Import,Animal,614.476
Anguila,Barbados,Import,Minerals,610.047
Anguila,United States,Import,Chemicals,561.881
Anguila,Netherlands,Import,Food Products,487.513
Anguila,St. Vincent and the Grenadines,Import,Animal,326.71
Anguila,South Africa,Import,Food Products,306.946
Anguila,Russian Federation,Import,Wood,292.5420000000001
Anguila,Canada,Import,Mach and Elec,266.72
Antigua and Barbuda,Aruba,Export,Chemicals,0.0
Antigua and Barbuda,Montserrat,Export,Chemicals,0.0
Antigua and Barbuda,Malaysia,Export,Mach and Elec,0.0
Antigua and Barbuda,Malaysia,Export,Chemicals,0.0
Antigua and Barbuda,Malaysia,Export,Animal,0.0
Antigua and Barbuda,Mauritius,Export,Wood,0.0
Antigua and Barbuda,Mauritius,Export,Animal,0.0
Antigua and Barbuda,Montserrat,Export,Wood,0.0
Antigua and Barbuda,Montserrat,Export,Textiles and Clothing,0.0
Antigua and Barbuda,Montserrat,Export,Plastic or Rubber,0.0
Antigua and Barbuda,Montserrat,Export,Minerals,0.0
Antigua and Barbuda,Montserrat,Export,Mach and Elec,0.0
Antigua and Barbuda,Montserrat,Export,Fuels,0.0
Antigua and Barbuda,Montserrat,Export,Food Products,0.0
Antigua and Barbuda,Montserrat,Export,Animal,0.0
Antigua and Barbuda,United States,Import,Mach and Elec,21859.050000000007
Antigua and Barbuda,Malaysia,Import,Fuels,15050.57
Antigua and Barbuda,United States,Import,Food Products,7245.880999999998
Antigua and Barbuda,Guyana,Import,Food Products,6408.285000000003
Antigua and Barbuda,Sweden,Import,Mach and Elec,6338.731
Antigua and Barbuda,United States,Import,Wood,5447.3110000000015
Antigua and Barbuda,United Kingdom,Import,Mach and Elec,5316.019
Antigua and Barbuda,Venezuela,Import,Fuels,5228.0
Antigua and Barbuda,Trinidad and Tobago,Import,Food Products,3723.897999999999
Antigua and Barbuda,United States,Import,Animal,3588.8589999999995
Antigua and Barbuda,United Kingdom,Import,Chemicals,3102.744
Antigua and Barbuda,Barbados,Import,Chemicals,3040.033
Antigua and Barbuda,Trinidad and Tobago,Import,Fuels,2618.841
Antigua and Barbuda,Jamaica,Import,Fuels,2588.132
Antigua and Barbuda,United States,Import,Chemicals,2570.3240000000005
Argentina,Chile,Export,Fuels,1738784.125
Argentina,United States,Export,Fuels,1145601.5990000002
Argentina,Brazil,Export,Fuels,922232.832
Argentina,Netherlands,Export,Food Products,448269.44500000007
Argentina,Brazil,Export,Chemicals,427180.52
Argentina,Italy,Export,Food Products,401973.819
Argentina,Brazil,Export,Plastic or Rubber,401172.039
Argentina,Spain,Export,Food Products,370877.09200000006
Argentina,Brazil,Export,Mach and Elec,326224.449
Argentina,United States,Export,Food Products,298386.173
Argentina,Spain,Export,Animal,248812.657
Argentina,Denmark,Export,Food Products,203482.156
Argentina,Brazil,Export,Animal,193314.03
Argentina,Germany,Export,Animal,191886.282
Argentina,Chile,Export,Chemicals,189267.775
Argentina,Brazil,Import,Chemicals,560875.4619999999
Argentina,United States,Import,Mach and Elec,534027.4739999999
Argentina,United States,Import,Chemicals,490134.07
Argentina,Brazil,Import,Mach and Elec,305425.422
Argentina,Brazil,Import,Plastic or Rubber,267313.147
Argentina,Germany,Import,Chemicals,169074.0
Argentina,Germany,Import,Mach and Elec,158000.0
Argentina,Brazil,Import,Minerals,120769.88
Argentina,Brazil,Import,Wood,120588.472
Argentina,United States,Import,Plastic or Rubber,118238.469
Argentina,Brazil,Import,Textiles and Clothing,117050.637
Argentina,France,Import,Mach and Elec,110189.815
Argentina,Brazil,Import,Food Products,104997.705
Argentina,Italy,Import,Mach and Elec,97479.844
Argentina,China,Import,Chemicals,97074.018
Armenia,Russian Federation,Export,Food Products,41426.148
Armenia,United States,Export,Textiles and Clothing,12679.873
Armenia,Netherlands,Export,Minerals,10946.566
Armenia,Italy,Export,Textiles and Clothing,10727.937999999998
Armenia,"Iran, Islamic Rep.",Export,Fuels,7254.481
Armenia,Russian Federation,Export,Mach and Elec,5618.937
Armenia,Switzerland,Export,Minerals,5600.643
Armenia,Georgia,Export,Fuels,4835.525
Armenia,"Iran, Islamic Rep.",Export,Mach and Elec,4690.338000000002
Armenia,Ukraine,Export,Food Products,4539.769
Armenia,Russian Federation,Export,Plastic or Rubber,4420.187
Armenia,China,Export,Minerals,3667.851
Armenia,United States,Export,Food Products,3077.768
Armenia,Ukraine,Export,Mach and Elec,2585.728
Armenia,"Iran, Islamic Rep.",Export,Minerals,2516.94
Armenia,Russian Federation,Import,Food Products,11829.648
Armenia,Germany,Import,Mach and Elec,11360.0
Armenia,"Iran, Islamic Rep.",Import,Textiles and Clothing,10081.065999999999
Armenia,Italy,Import,Mach and Elec,9124.879
Armenia,Ukraine,Import,Food Products,9042.257
Armenia,"Iran, Islamic Rep.",Import,Plastic or Rubber,8849.063
Armenia,Italy,Import,Textiles and Clothing,8749.11
Armenia,"Iran, Islamic Rep.",Import,Chemicals,8747.348
Armenia,Greece,Import,Mach and Elec,7440.738
Armenia,Russian Federation,Import,Mach and Elec,7173.06
Armenia,Germany,Import,Food Products,6404.0
Armenia,United Arab Emirates,Import,Mach and Elec,6123.545
Armenia,France,Import,Mach and Elec,5925.076999999998
Armenia,Russian Federation,Import,Chemicals,5739.87
Armenia,Georgia,Import,Fuels,4873.378
Aruba,Netherlands,Export,Food Products,26855.356
Aruba,Colombia,Export,Food Products,24123.122000000003
Aruba,Panama,Export,Food Products,21239.559
Aruba,Venezuela,Export,Animal,6480.307
Aruba,United States,Export,Mach and Elec,5314.854
Aruba,Netherlands Antilles,Export,Food Products,5182.540000000001
Aruba,Colombia,Export,Animal,2706.922
Aruba,Venezuela,Export,Food Products,2612.82
Aruba,United States,Export,Food Products,1479.112
Aruba,Netherlands Antilles,Export,Animal,805.8610000000001
Aruba,Netherlands Antilles,Export,Chemicals,803.3399999999997
Aruba,Anguila,Export,Animal,773.575
Aruba,United States,Export,Chemicals,756.201
Aruba,Antigua and Barbuda,Export,Food Products,716.8660000000001
Aruba,Netherlands Antilles,Export,Plastic or Rubber,452.754
Aruba,United States,Import,Mach and Elec,159410.138
Aruba,Mexico,Import,Fuels,155553.544
Aruba,United States,Import,Fuels,54672.62
Aruba,United Kingdom,Import,Food Products,38424.34
Aruba,United States,Import,Food Products,22162.44100000001
Aruba,United States,Import,Chemicals,15217.152000000002
Aruba,Netherlands,Import,Food Products,14654.686000000005
Aruba,Netherlands,Import,Mach and Elec,12455.207
Aruba,United States,Import,Wood,10983.806
Aruba,Netherlands,Import,Animal,9727.591
Aruba,Netherlands,Import,Chemicals,4825.058000000001
Aruba,Trinidad and Tobago,Import,Fuels,4803.625
Aruba,United States,Import,Plastic or Rubber,4291.081
Aruba,United States,Import,Animal,4279.44
Aruba,Sweden,Import,Mach and Elec,3998.1420000000003
Australia,Japan,Export,Fuels,3940073.04
Australia,Unspecified,Export,Chemicals,2021619.264
Australia,Unspecified,Export,Fuels,1641299.811
Australia,"Korea, Rep.",Export,Fuels,1556915.5880000002
Australia,Japan,Export,Minerals,1527863.576
Australia,Japan,Export,Animal,1431791.507
Australia,United States,Export,Animal,1197882.988
Australia,Singapore,Export,Fuels,1019268.138
Australia,China,Export,Minerals,966184.945
Australia,China,Export,Textiles and Clothing,816462.662
Australia,New Zealand,Export,Mach and Elec,776868.9509999999
Australia,United States,Export,Mach and Elec,772060.9240000001
Australia,"Korea, Rep.",Export,Minerals,622572.161
Australia,India,Export,Fuels,598205.315
Australia,United States,Export,Fuels,576264.666
Australia,United States,Import,Mach and Elec,3696791.117
Australia,Japan,Import,Mach and Elec,2047375.27
Australia,Singapore,Import,Mach and Elec,1542479.919
Australia,Germany,Import,Mach and Elec,1335648.0
Australia,United States,Import,Chemicals,1264808.837
Australia,China,Import,Textiles and Clothing,1242350.65
Australia,China,Import,Mach and Elec,1185141.173
Australia,Vietnam,Import,Fuels,1134030.017
Australia,Malaysia,Import,Mach and Elec,911691.808
Australia,"Korea, Rep.",Import,Mach and Elec,862473.8709999998
Australia,Indonesia,Import,Fuels,861047.047
Australia,United Kingdom,Import,Mach and Elec,829372.3740000002
Australia,"Hong Kong, China",Import,Mach and Elec,731290.7609999998
Australia,United Kingdom,Import,Chemicals,699293.387
Australia,Italy,Import,Mach and Elec,683543.817
Austria,Germany,Export,Mach and Elec,7295953.772000001
Austria,Germany,Export,Wood,1758222.655
Austria,Hungary,Export,Mach and Elec,1329609.461
Austria,Italy,Export,Wood,1309922.767
Austria,United States,Export,Mach and Elec,1291769.543
Austria,United Kingdom,Export,Mach and Elec,1283493.095
Austria,Germany,Export,Plastic or Rubber,1054812.479
Austria,Germany,Export,Chemicals,1051665.347
Austria,Italy,Export,Mach and Elec,1025981.193
Austria,France,Export,Mach and Elec,1010882.639
Austria,Spain,Export,Mach and Elec,906037.367
Austria,Germany,Export,Food Products,852684.7810000002
Austria,Germany,Export,Textiles and Clothing,839897.168
Austria,Switzerland,Export,Mach and Elec,808563.2010000001
Austria,Germany,Export,Fuels,757326.0109999998
Austria,Germany,Import,Mach and Elec,8968619.0
Austria,Germany,Import,Chemicals,2400340.0
Austria,Germany,Import,Textiles and Clothing,2005154.0
Austria,Germany,Import,Wood,1812519.0
Austria,Germany,Import,Plastic or Rubber,1758479.0
Austria,Italy,Import,Mach and Elec,1337896.4009999998
Austria,Hungary,Import,Mach and Elec,1063386.0
Austria,Germany,Import,Food Products,1042467.0
Austria,Switzerland,Import,Chemicals,931182.015
Austria,Germany,Import,Fuels,910403.0
Austria,United Kingdom,Import,Mach and Elec,831405.6440000002
Austria,Switzerland,Import,Mach and Elec,717970.933
Austria,France,Import,Mach and Elec,605272.6680000001
Austria,Netherlands,Import,Mach and Elec,597892.4670000001
Austria,Germany,Import,Animal,567965.0
Azerbaijan,Italy,Export,Fuels,1078627.744
Azerbaijan,France,Export,Fuels,165662.774
Azerbaijan,Israel,Export,Fuels,153901.053
Azerbaijan,Spain,Export,Fuels,103619.845
Azerbaijan,Georgia,Export,Fuels,69435.965
Azerbaijan,Turkey,Export,Fuels,56750.34400000001
Azerbaijan,Greece,Export,Fuels,53902.324
Azerbaijan,United States,Export,Fuels,44710.89
Azerbaijan,Malta,Export,Fuels,30173.118
Azerbaijan,Romania,Export,Fuels,28209.721
Azerbaijan,Germany,Export,Fuels,22576.853
Azerbaijan,Switzerland,Export,Fuels,20202.359
Azerbaijan,Russian Federation,Export,Fuels,19608.388
Azerbaijan,Tajikistan,Export,Chemicals,16923.517
Azerbaijan,"Iran, Islamic Rep.",Export,Fuels,15161.091
Azerbaijan,"Iran, Islamic Rep.",Import,Textiles and Clothing,86548.701
Azerbaijan,China,Import,Textiles and Clothing,72203.95300000001
Azerbaijan,United Arab Emirates,Import,Mach and Elec,56876.555
Azerbaijan,Kazakhstan,Import,Fuels,49168.1
Azerbaijan,Turkey,Import,Mach and Elec,42506.478
Azerbaijan,United States,Import,Mach and Elec,41010.234
Azerbaijan,United Kingdom,Import,Mach and Elec,38449.229
Azerbaijan,Ukraine,Import,Food Products,34590.363
Azerbaijan,Russian Federation,Import,Wood,33091.455
Azerbaijan,Turkey,Import,Food Products,31842.89
Azerbaijan,Turkey,Import,Chemicals,29665.041
Azerbaijan,Russian Federation,Import,Food Products,26550.846
Azerbaijan,Russian Federation,Import,Fuels,25386.08
Azerbaijan,Germany,Import,Mach and Elec,25250.0
Azerbaijan,United Arab Emirates,Import,Textiles and Clothing,23988.569
"Bahamas, The",United States,Export,Fuels,90584.115
"Bahamas, The",United States,Export,Plastic or Rubber,73314.872
"Bahamas, The",United States,Export,Animal,62393.44699999999
"Bahamas, The",France,Export,Animal,25335.435
"Bahamas, The",United States,Export,Minerals,19093.503
"Bahamas, The",United States,Export,Mach and Elec,17973.902000000002
"Bahamas, The",Germany,Export,Food Products,13598.378
"Bahamas, The",United Kingdom,Export,Food Products,11590.473999999998
"Bahamas, The",Spain,Export,Food Products,9095.154
"Bahamas, The",United States,Export,Chemicals,8503.479
"Bahamas, The",Canada,Export,Animal,4928.3809999999985
"Bahamas, The",United States,Export,Food Products,3731.206
"Bahamas, The",United States,Export,Textiles and Clothing,3162.414
"Bahamas, The",United Kingdom,Export,Plastic or Rubber,2703.486
"Bahamas, The",Australia,Export,Plastic or Rubber,1380.02
"Bahamas, The",Venezuela,Import,Fuels,200503.232
"Bahamas, The",United States,Import,Fuels,169615.789
"Bahamas, The",Norway,Import,Fuels,159785.08
"Bahamas, The",United States,Import,Mach and Elec,141133.541
"Bahamas, The",Brazil,Import,Fuels,93754.562
"Bahamas, The",United States,Import,Food Products,90029.68000000002
"Bahamas, The",United States,Import,Chemicals,68576.319
"Bahamas, The",United States,Import,Wood,63295.193
"Bahamas, The",Colombia,Import,Fuels,45897.052
"Bahamas, The",Kazakhstan,Import,Chemicals,29343.8
"Bahamas, The",United States,Import,Animal,26697.429
"Bahamas, The",United States,Import,Plastic or Rubber,24569.306
"Bahamas, The",United Kingdom,Import,Fuels,24484.514
"Bahamas, The",Japan,Import,Mach and Elec,18501.549
"Bahamas, The",Trinidad and Tobago,Import,Food Products,15715.021
Bahrain,Unspecified,Export,Fuels,3956376.332
Bahrain,United States,Export,Textiles and Clothing,380496.9919999999
Bahrain,United States,Export,Chemicals,42787.585999999996
Bahrain,Qatar,Export,Minerals,40476.877
Bahrain,Saudi Arabia,Export,Minerals,29536.471
Bahrain,"Iran, Islamic Rep.",Export,Minerals,27636.799
Bahrain,Italy,Export,Textiles and Clothing,26463.593
Bahrain,Saudi Arabia,Export,Wood,26316.94
Bahrain,India,Export,Minerals,26311.405
Bahrain,Indonesia,Export,Minerals,24012.023
Bahrain,Malaysia,Export,Minerals,22209.072
Bahrain,Saudi Arabia,Export,Mach and Elec,21698.766
Bahrain,Libya,Export,Minerals,19449.34
Bahrain,Saudi Arabia,Export,Plastic or Rubber,15966.677
Bahrain,Australia,Export,Chemicals,14528.893
Bahrain,United Arab Emirates,Import,Mach and Elec,137809.37900000002
Bahrain,United Arab Emirates,Import,Minerals,124610.797
Bahrain,Germany,Import,Mach and Elec,92087.0
Bahrain,Switzerland,Import,Mach and Elec,69793.703
Bahrain,United States,Import,Mach and Elec,65575.06899999999
Bahrain,United Kingdom,Import,Mach and Elec,49574.326
Bahrain,Brazil,Import,Minerals,46525.107
Bahrain,Saudi Arabia,Import,Animal,36897.38000000001
Bahrain,India,Import,Textiles and Clothing,35819.385999999984
Bahrain,France,Import,Mach and Elec,33004.265
Bahrain,"Hong Kong, China",Import,Textiles and Clothing,31719.802000000003
Bahrain,Italy,Import,Mach and Elec,30199.892000000003
Bahrain,Saudi Arabia,Import,Minerals,28564.836
Bahrain,Saudi Arabia,Import,Mach and Elec,28386.702
Bahrain,Saudi Arabia,Import,Food Products,26940.566000000006
Bangladesh,United States,Export,Textiles and Clothing,1885060.676
Bangladesh,Germany,Export,Textiles and Clothing,573753.0140000001
Bangladesh,United Kingdom,Export,Textiles and Clothing,445325.735
Bangladesh,France,Export,Textiles and Clothing,325827.77900000004
Bangladesh,Netherlands,Export,Textiles and Clothing,214153.299
Bangladesh,Italy,Export,Textiles and Clothing,167754.15300000002
Bangladesh,Belgium,Export,Textiles and Clothing,152115.81499999994
Bangladesh,Spain,Export,Textiles and Clothing,119092.62599999999
Bangladesh,United States,Export,Animal,93456.26699999999
Bangladesh,Canada,Export,Textiles and Clothing,90031.655
Bangladesh,Syrian Arab Republic,Export,Textiles and Clothing,89877.76800000003
Bangladesh,United Kingdom,Export,Animal,86229.491
Bangladesh,Sweden,Export,Textiles and Clothing,79938.67300000001
Bangladesh,Belgium,Export,Animal,63338.663
Bangladesh,Denmark,Export,Textiles and Clothing,60603.572
Bangladesh,China,Import,Textiles and Clothing,512799.6109999999
Bangladesh,Singapore,Import,Fuels,341908.22
Bangladesh,"Hong Kong, China",Import,Textiles and Clothing,289688.80600000004
Bangladesh,China,Import,Mach and Elec,234464.02
Bangladesh,"Korea, Rep.",Import,Textiles and Clothing,215998.06200000003
Bangladesh,India,Import,Textiles and Clothing,190698.897
Bangladesh,Singapore,Import,Mach and Elec,159753.255
Bangladesh,Japan,Import,Mach and Elec,100770.936
Bangladesh,India,Import,Food Products,92447.372
Bangladesh,China,Import,Chemicals,87713.954
Bangladesh,Indonesia,Import,Textiles and Clothing,79776.54500000001
Bangladesh,India,Import,Chemicals,79763.259
Bangladesh,Germany,Import,Mach and Elec,78895.0
Bangladesh,United States,Import,Textiles and Clothing,76650.476
Bangladesh,"Korea, Rep.",Import,Mach and Elec,71871.039
Barbados,United Kingdom,Export,Food Products,21511.263
Barbados,Unspecified,Export,Fuels,19343.269
Barbados,United States,Export,Mach and Elec,14441.082
Barbados,United States,Export,Food Products,9500.568
Barbados,Trinidad and Tobago,Export,Food Products,6036.4079999999985
Barbados,Trinidad and Tobago,Export,Fuels,6033.571
Barbados,Jamaica,Export,Chemicals,5206.557000000002
Barbados,Trinidad and Tobago,Export,Chemicals,4153.025
Barbados,Jamaica,Export,Wood,3265.489
Barbados,Antigua and Barbuda,Export,Chemicals,3040.033
Barbados,St. Lucia,Export,Chemicals,2572.913
Barbados,Canada,Export,Food Products,2493.199
Barbados,St. Lucia,Export,Food Products,2361.116
Barbados,St. Vincent and the Grenadines,Export,Chemicals,2289.565
Barbados,Guyana,Export,Food Products,2131.0370000000007
Barbados,Trinidad and Tobago,Import,Fuels,105959.368
Barbados,United States,Import,Mach and Elec,80265.44
Barbados,Mexico,Import,Textiles and Clothing,27810.401
Barbados,United States,Import,Chemicals,24976.875
Barbados,United States,Import,Wood,18891.588
Barbados,Trinidad and Tobago,Import,Food Products,17364.608
Barbados,United States,Import,Food Products,16123.57
Barbados,Trinidad and Tobago,Import,Textiles and Clothing,15871.508
Barbados,Trinidad and Tobago,Import,Wood,12018.088
Barbados,Sweden,Import,Mach and Elec,11572.803999999998
Barbados,United States,Import,Plastic or Rubber,11530.201
Barbados,United Kingdom,Import,Mach and Elec,10939.173
Barbados,Argentina,Import,Fuels,10493.154
Barbados,New Zealand,Import,Animal,9500.586
Barbados,United States,Import,Fuels,8642.429
Belarus,Russian Federation,Export,Mach and Elec,775985.2
Belarus,United Kingdom,Export,Fuels,458059.2
Belarus,Russian Federation,Export,Textiles and Clothing,444911.9
Belarus,Latvia,Export,Fuels,434099.9
Belarus,Russian Federation,Export,Food Products,269393.0
Belarus,Russian Federation,Export,Plastic or Rubber,237348.3
Belarus,Russian Federation,Export,Animal,227503.4
