Reporter Name,Partner Name,Trade Flow,Product Group,Value
Anguila,Netherlands Antilles,Export,Mach and Elec,6.754
Anguila,France,Export,Mach and Elec,6.626
Anguila,United States,Export,Wood,6.223000000000001
Anguila,United States,Import,Mach and Elec,14491.233
Anguila,Finland,Import,Mach and Elec,4999.023
Anguila,United States,Import,Wood,1753.071
Anguila,Trinidad and Tobago,Import,Fuels,1578.169
Anguila,United States,Import,Food Products,1005.625
Anguila,United States,Import,Animal,720.677
Anguila,United Kingdom,Import,Mach and Elec,714.3330000000002
Anguila,United States,Import,Minerals,654.5649999999998
Anguila,United States,Import,Chemicals,620.1030000000002
Anguila,Barbados,Import,Minerals,460.92
Anguila,United Kingdom,Import,Food Products,436.506
Anguila,France,Import,Food Products,248.324
Anguila,United States,Import,Plastic or Rubber,245.131
Anguila,France,Import,Minerals,244.953
Anguila,United States,Import,Fuels,232.142
Antigua and Barbuda,United Kingdom,Export,Mach and Elec,3658.855
Antigua and Barbuda,St. Vincent and the Grenadines,Export,Mach and Elec,2878.661
Antigua and Barbuda,United States,Export,Mach and Elec,1968.744
Antigua and Barbuda,Netherlands Antilles,Export,Mach and Elec,1263.721
Antigua and Barbuda,Montserrat,Export,Mach and Elec,685.9639999999997
Antigua and Barbuda,United States,Export,Textiles and Clothing,685.1439999999999
Antigua and Barbuda,Barbados,Export,Mach and Elec,589.898
Antigua and Barbuda,St. Kitts and Nevis,Export,Food Products,371.29400000000015
Antigua and Barbuda,Canada,Export,Mach and Elec,357.315
Antigua and Barbuda,St. Lucia,Export,Chemicals,329.2270000000001
Antigua and Barbuda,France,Export,Fuels,320.023
Antigua and Barbuda,St. Kitts and Nevis,Export,Mach and Elec,229.542
Antigua and Barbuda,St. Kitts and Nevis,Export,Chemicals,211.67300000000003
Antigua and Barbuda,St. Lucia,Export,Mach and Elec,208.408
Antigua and Barbuda,United Kingdom,Export,Textiles and Clothing,189.72099999999998
Antigua and Barbuda,United States,Import,Mach and Elec,34810.286
Antigua and Barbuda,United States,Import,Wood,14336.734
Antigua and Barbuda,United States,Import,Chemicals,13981.927999999998
Antigua and Barbuda,United Kingdom,Import,Mach and Elec,11153.138
Antigua and Barbuda,United States,Import,Food Products,9567.607000000002
Antigua and Barbuda,United Kingdom,Import,Chemicals,9181.499
Antigua and Barbuda,Venezuela,Import,Fuels,8424.784
Antigua and Barbuda,Malaysia,Import,Fuels,6559.384
Antigua and Barbuda,United States,Import,Animal,5611.194
Antigua and Barbuda,Trinidad and Tobago,Import,Fuels,5208.524
Antigua and Barbuda,Sweden,Import,Mach and Elec,4456.481000000002
Antigua and Barbuda,France,Import,Mach and Elec,4223.902
Antigua and Barbuda,United States,Import,Plastic or Rubber,3959.842
Antigua and Barbuda,Trinidad and Tobago,Import,Food Products,3436.655
Antigua and Barbuda,Norway,Import,Mach and Elec,3207.965
Argentina,Brazil,Export,Fuels,1547031.9
Argentina,Chile,Export,Fuels,1541138.156
Argentina,United States,Export,Fuels,1019040.659
Argentina,Brazil,Export,Mach and Elec,519596.253
Argentina,Brazil,Export,Chemicals,479132.37100000004
Argentina,Italy,Export,Food Products,354510.777
Argentina,Brazil,Export,Animal,334293.872
Argentina,Brazil,Export,Plastic or Rubber,332182.46900000004
Argentina,United States,Export,Food Products,313667.885
Argentina,Spain,Export,Food Products,299214.156
Argentina,Netherlands,Export,Food Products,272288.711
Argentina,Spain,Export,Animal,270125.505
Argentina,Paraguay,Export,Fuels,221820.089
Argentina,Germany,Export,Animal,220161.072
Argentina,Brazil,Export,Textiles and Clothing,213816.92299999995
Argentina,United States,Import,Mach and Elec,2151771.154
Argentina,Brazil,Import,Mach and Elec,1573847.409
Argentina,United States,Import,Chemicals,844412.525
Argentina,Brazil,Import,Chemicals,685599.8759999999
Argentina,Brazil,Import,Plastic or Rubber,494093.557
Argentina,Italy,Import,Mach and Elec,449388.26
Argentina,Germany,Import,Mach and Elec,411524.0
Argentina,Japan,Import,Mach and Elec,368040.823
Argentina,Brazil,Import,Wood,346103.91500000004
Argentina,Brazil,Import,Textiles and Clothing,343133.06
Argentina,France,Import,Mach and Elec,312803.205
Argentina,United States,Import,Plastic or Rubber,295495.873
Argentina,Spain,Import,Mach and Elec,256513.116
Argentina,Germany,Import,Chemicals,250470.0
Argentina,Brazil,Import,Food Products,242839.77
Armenia,Russian Federation,Export,Food Products,19786.767
Armenia,United States,Export,Mach and Elec,10629.291
Armenia,"Iran, Islamic Rep.",Export,Fuels,9677.837
Armenia,Georgia,Export,Fuels,9409.287
Armenia,Russian Federation,Export,Plastic or Rubber,7398.568
Armenia,United States,Export,Textiles and Clothing,7305.56
Armenia,Russian Federation,Export,Mach and Elec,7050.401
Armenia,United States,Export,Minerals,6328.739000000001
Armenia,"Iran, Islamic Rep.",Export,Mach and Elec,4646.55
Armenia,Turkmenistan,Export,Mach and Elec,3894.324
Armenia,Italy,Export,Textiles and Clothing,2555.966
Armenia,Netherlands,Export,Minerals,2376.341
Armenia,Greece,Export,Minerals,2236.0
Armenia,Georgia,Export,Food Products,1864.5870000000002
Armenia,Switzerland,Export,Minerals,1759.2
Armenia,Greece,Import,Mach and Elec,40066.934
Armenia,"Iran, Islamic Rep.",Import,Chemicals,10881.185
Armenia,Georgia,Import,Fuels,6910.889
Armenia,Russian Federation,Import,Mach and Elec,6419.0869999999995
Armenia,Czech Republic,Import,Mach and Elec,6071.291
Armenia,Italy,Import,Mach and Elec,5997.254
Armenia,Italy,Import,Textiles and Clothing,5841.300000000001
Armenia,Belgium,Import,Mach and Elec,4872.531
Armenia,"Iran, Islamic Rep.",Import,Plastic or Rubber,4862.287
Armenia,"Iran, Islamic Rep.",Import,Textiles and Clothing,4375.508
Armenia,Germany,Import,Food Products,4149.0
Armenia,"Iran, Islamic Rep.",Import,Food Products,4083.558
Armenia,France,Import,Chemicals,3588.485
Armenia,Georgia,Import,Chemicals,3473.208
Armenia,France,Import,Mach and Elec,3465.867
Aruba,Netherlands,Export,Food Products,39967.279
Aruba,Colombia,Export,Food Products,35732.848999999995
Aruba,Panama,Export,Food Products,28535.726000000002
Aruba,Colombia,Export,Chemicals,8869.876999999999
Aruba,Venezuela,Export,Food Products,7826.547999999999
Aruba,Colombia,Export,Animal,7448.48
Aruba,Venezuela,Export,Animal,3400.297
Aruba,Netherlands Antilles,Export,Food Products,3201.1020000000008
Aruba,Spain,Export,Food Products,2895.938
Aruba,Germany,Export,Food Products,1782.659
Aruba,United States,Export,Mach and Elec,1438.894
Aruba,Netherlands Antilles,Export,Animal,1344.626
Aruba,Panama,Export,Animal,1008.927
Aruba,United States,Export,Food Products,982.988
Aruba,Unspecified,Export,Food Products,939.319
Aruba,Venezuela,Import,Fuels,295260.704
Aruba,United States,Import,Mach and Elec,69576.969
Aruba,Mexico,Import,Fuels,43039.111
Aruba,United States,Import,Fuels,35471.25
Aruba,United Kingdom,Import,Food Products,31961.014
Aruba,United States,Import,Chemicals,26225.894
Aruba,United States,Import,Food Products,21300.41
Aruba,Netherlands,Import,Mach and Elec,14447.461
Aruba,United States,Import,Wood,11895.146
Aruba,Netherlands,Import,Animal,10841.81
Aruba,Netherlands,Import,Food Products,9273.253
Aruba,Colombia,Import,Food Products,8199.997
Aruba,Peru,Import,Fuels,6861.69
Aruba,United States,Import,Animal,6433.394
Aruba,United States,Import,Plastic or Rubber,5444.111
Australia,Japan,Export,Fuels,3640345.979
Australia,Unspecified,Export,Chemicals,2490687.58
Australia,Japan,Export,Animal,1696427.92
Australia,Unspecified,Export,Fuels,1637268.4079999996
Australia,Japan,Export,Minerals,1502117.968
Australia,"Korea, Rep.",Export,Fuels,1441657.822
Australia,Singapore,Export,Fuels,1091366.14
Australia,United States,Export,Animal,966128.011
Australia,United States,Export,Mach and Elec,775874.4950000001
Australia,China,Export,Minerals,768952.5959999998
Australia,United States,Export,Fuels,721610.1390000002
Australia,New Zealand,Export,Mach and Elec,700782.075
Australia,China,Export,Textiles and Clothing,668249.447
Australia,"Korea, Rep.",Export,Minerals,548252.917
Australia,Unspecified,Export,Minerals,532679.14
Australia,United States,Import,Mach and Elec,4565863.671
Australia,Japan,Import,Mach and Elec,2295806.54
Australia,Singapore,Import,Mach and Elec,1593107.3530000001
Australia,United States,Import,Chemicals,1414027.9019999998
Australia,United Kingdom,Import,Mach and Elec,1270376.55
Australia,Malaysia,Import,Mach and Elec,1212808.096
Australia,Vietnam,Import,Fuels,1105830.0
Australia,China,Import,Textiles and Clothing,1097071.668
Australia,Germany,Import,Mach and Elec,1069040.0
Australia,"Korea, Rep.",Import,Mach and Elec,891588.67
Australia,United Kingdom,Import,Chemicals,747730.9169999999
Australia,China,Import,Mach and Elec,705115.015
Australia,"Hong Kong, China",Import,Mach and Elec,705071.298
Australia,Indonesia,Import,Fuels,611082.209
Australia,Italy,Import,Mach and Elec,558609.699
Austria,Germany,Export,Mach and Elec,6817580.539
Austria,Germany,Export,Wood,1742413.006
Austria,Hungary,Export,Mach and Elec,1626217.9030000004
Austria,United States,Export,Mach and Elec,1236582.672
Austria,Italy,Export,Wood,1186407.351
Austria,Germany,Export,Plastic or Rubber,1023505.356
Austria,United Kingdom,Export,Mach and Elec,957302.905
Austria,Italy,Export,Mach and Elec,946641.548
Austria,France,Export,Mach and Elec,921246.73
Austria,Germany,Export,Textiles and Clothing,891117.9840000002
Austria,Germany,Export,Chemicals,890411.666
Austria,Switzerland,Export,Mach and Elec,813631.7649999999
Austria,Spain,Export,Mach and Elec,727462.7640000002
Austria,Germany,Export,Food Products,658305.698
Austria,Netherlands,Export,Mach and Elec,512183.521
Austria,Germany,Import,Mach and Elec,8008315.0
Austria,Germany,Import,Chemicals,1786188.0
Austria,Germany,Import,Textiles and Clothing,1683925.0
Austria,Germany,Import,Plastic or Rubber,1550030.0
Austria,Germany,Import,Wood,1503102.0
Austria,Italy,Import,Mach and Elec,1294571.243
Austria,Hungary,Import,Mach and Elec,1129999.0
Austria,Germany,Import,Fuels,956774.0
Austria,Germany,Import,Food Products,781196.0
Austria,United Kingdom,Import,Mach and Elec,717189.1170000002
Austria,France,Import,Mach and Elec,711667.5279999998
Austria,Netherlands,Import,Mach and Elec,703804.4550000002
Austria,Switzerland,Import,Mach and Elec,677947.567
Austria,United States,Import,Mach and Elec,537409.875
Austria,Switzerland,Import,Chemicals,502817.26100000006
Azerbaijan,Italy,Export,Fuels,758604.9140000001
Azerbaijan,France,Export,Fuels,204907.789
Azerbaijan,Israel,Export,Fuels,133836.02
Azerbaijan,Turkey,Export,Fuels,70004.288
Azerbaijan,Georgia,Export,Fuels,64728.02400000001
Azerbaijan,Iceland,Export,Fuels,31512.688
Azerbaijan,Switzerland,Export,Fuels,31378.464
Azerbaijan,Malta,Export,Fuels,25376.971
Azerbaijan,Russian Federation,Export,Fuels,23056.959
Azerbaijan,Greece,Export,Fuels,22515.385
Azerbaijan,Netherlands,Export,Fuels,21182.79
Azerbaijan,Ukraine,Export,Fuels,18745.142
Azerbaijan,Tajikistan,Export,Chemicals,18625.168
Azerbaijan,Russian Federation,Export,Food Products,18024.731
Azerbaijan,United Kingdom,Export,Fuels,13672.958
Azerbaijan,"Iran, Islamic Rep.",Import,Textiles and Clothing,67979.62599999999
Azerbaijan,Turkey,Import,Food Products,48842.291
Azerbaijan,Turkey,Import,Mach and Elec,38508.333
Azerbaijan,United States,Import,Mach and Elec,38368.697
Azerbaijan,Turkmenistan,Import,Fuels,35239.532
Azerbaijan,"Iran, Islamic Rep.",Import,Food Products,32054.739
Azerbaijan,Turkey,Import,Chemicals,23487.666
Azerbaijan,United Kingdom,Import,Mach and Elec,22880.41
Azerbaijan,Turkey,Import,Fuels,21485.603
Azerbaijan,Switzerland,Import,Mach and Elec,21180.083
Azerbaijan,United Arab Emirates,Import,Mach and Elec,19363.259
Azerbaijan,Sweden,Import,Mach and Elec,17171.168999999998
Azerbaijan,Russian Federation,Import,Wood,16070.855
Azerbaijan,United States,Import,Food Products,15875.243999999999
Azerbaijan,Russian Federation,Import,Mach and Elec,15700.697
"Bahamas, The",United States,Export,Mach and Elec,68393.161
"Bahamas, The",United States,Export,Animal,57462.682
"Bahamas, The",United States,Export,Fuels,53664.32900000001
"Bahamas, The",United States,Export,Plastic or Rubber,53336.879
"Bahamas, The",United States,Export,Chemicals,41862.442
"Bahamas, The",Venezuela,Export,Fuels,29370.7
"Bahamas, The",France,Export,Animal,23517.314
"Bahamas, The",United States,Export,Minerals,15386.172
"Bahamas, The",United States,Export,Textiles and Clothing,9737.435
"Bahamas, The",Spain,Export,Food Products,9685.447
"Bahamas, The",Germany,Export,Food Products,9337.17
"Bahamas, The",Switzerland,Export,Chemicals,6806.428000000001
"Bahamas, The",United Kingdom,Export,Food Products,6280.325
"Bahamas, The",Canada,Export,Animal,5929.575
"Bahamas, The",United States,Export,Food Products,5889.074000000001
"Bahamas, The",United States,Import,Mach and Elec,175657.613
"Bahamas, The",Venezuela,Import,Fuels,111468.0
"Bahamas, The",United States,Import,Food Products,86179.22899999999
"Bahamas, The",United States,Import,Wood,85248.65199999999
"Bahamas, The",Russian Federation,Import,Fuels,79647.588
"Bahamas, The",United States,Import,Fuels,73674.015
"Bahamas, The",United States,Import,Chemicals,65357.78800000001
"Bahamas, The",Algeria,Import,Fuels,39891.834
"Bahamas, The",Norway,Import,Fuels,33243.792
"Bahamas, The",Colombia,Import,Fuels,24199.97
"Bahamas, The",United States,Import,Plastic or Rubber,23896.863
"Bahamas, The",United States,Import,Animal,21042.631
"Bahamas, The",Germany,Import,Mach and Elec,18017.0
"Bahamas, The",Greece,Import,Fuels,17378.867
"Bahamas, The",Trinidad and Tobago,Import,Fuels,17364.32
Bahrain,Unspecified,Export,Fuels,4477944.865
Bahrain,United States,Export,Textiles and Clothing,272435.974
Bahrain,United States,Export,Chemicals,50898.989
Bahrain,Indonesia,Export,Minerals,35592.717000000004
Bahrain,Japan,Export,Minerals,33723.664
Bahrain,"Iran, Islamic Rep.",Export,Minerals,33609.417
Bahrain,"Korea, Rep.",Export,Minerals,26198.682
Bahrain,Qatar,Export,Minerals,20508.606
Bahrain,India,Export,Minerals,19309.831000000002
Bahrain,Saudi Arabia,Export,Wood,18937.218
Bahrain,Italy,Export,Textiles and Clothing,16720.775
Bahrain,Malaysia,Export,Minerals,16235.106000000002
Bahrain,Thailand,Export,Chemicals,15725.771
Bahrain,Australia,Export,Chemicals,14674.437999999998
Bahrain,Saudi Arabia,Export,Mach and Elec,13868.934
Bahrain,United States,Import,Mach and Elec,61846.137
Bahrain,United Kingdom,Import,Mach and Elec,50947.796
Bahrain,Germany,Import,Mach and Elec,47518.0
Bahrain,Brazil,Import,Minerals,42668.65
Bahrain,"Hong Kong, China",Import,Textiles and Clothing,40383.36300000001
Bahrain,Italy,Import,Mach and Elec,35919.861000000004
Bahrain,Saudi Arabia,Import,Animal,30322.705
Bahrain,India,Import,Textiles and Clothing,28810.252999999997
Bahrain,United Kingdom,Import,Food Products,25285.516
Bahrain,China,Import,Textiles and Clothing,24962.15
Bahrain,Saudi Arabia,Import,Chemicals,24027.497000000007
Bahrain,France,Import,Mach and Elec,23583.093
Bahrain,Japan,Import,Mach and Elec,23027.267000000003
Bahrain,United Kingdom,Import,Chemicals,22705.022
Bahrain,Argentina,Import,Fuels,22467.656000000006
Bangladesh,United States,Export,Textiles and Clothing,1978761.004
Bangladesh,Germany,Export,Textiles and Clothing,561733.623
Bangladesh,United Kingdom,Export,Textiles and Clothing,367145.628
Bangladesh,France,Export,Textiles and Clothing,315331.77599999995
Bangladesh,Netherlands,Export,Textiles and Clothing,254830.158
Bangladesh,Belgium,Export,Textiles and Clothing,192256.913
Bangladesh,Italy,Export,Textiles and Clothing,186068.42
Bangladesh,United States,Export,Animal,138789.27599999998
Bangladesh,Canada,Export,Textiles and Clothing,106842.68699999999
Bangladesh,Sweden,Export,Textiles and Clothing,79493.84700000001
Bangladesh,Spain,Export,Textiles and Clothing,76414.755
Bangladesh,United Kingdom,Export,Animal,57974.685
Bangladesh,Denmark,Export,Textiles and Clothing,54116.93199999999
Bangladesh,United Arab Emirates,Export,Textiles and Clothing,37133.582
Bangladesh,Netherlands,Export,Animal,36081.159
Bangladesh,China,Import,Textiles and Clothing,477147.09300000005
Bangladesh,"Hong Kong, China",Import,Textiles and Clothing,313183.46
Bangladesh,"Korea, Rep.",Import,Textiles and Clothing,294774.50800000003
Bangladesh,Singapore,Import,Fuels,273291.516
Bangladesh,India,Import,Textiles and Clothing,215794.25199999998
Bangladesh,Singapore,Import,Mach and Elec,213768.712
Bangladesh,China,Import,Mach and Elec,181447.833
Bangladesh,Japan,Import,Mach and Elec,160913.674
Bangladesh,Indonesia,Import,Textiles and Clothing,82700.49199999997
Bangladesh,"Korea, Rep.",Import,Mach and Elec,80225.405
Bangladesh,Singapore,Import,Chemicals,76375.32699999998
Bangladesh,India,Import,Chemicals,67542.79000000001
Bangladesh,"Korea, Rep.",Import,Wood,65075.15
Bangladesh,China,Import,Chemicals,64723.75600000001
Bangladesh,Germany,Import,Mach and Elec,62753.0
Barbados,United Kingdom,Export,Food Products,28645.476
Barbados,United States,Export,Mach and Elec,21179.813
Barbados,Trinidad and Tobago,Export,Fuels,16385.87
Barbados,Jamaica,Export,Chemicals,8326.339
Barbados,Trinidad and Tobago,Export,Chemicals,5902.233
Barbados,Trinidad and Tobago,Export,Food Products,5308.029
Barbados,United States,Export,Food Products,5071.807000000002
Barbados,Jamaica,Export,Wood,4010.395
Barbados,St. Lucia,Export,Chemicals,3318.5710000000013
Barbados,Guyana,Export,Food Products,3021.666
Barbados,United States,Export,Textiles and Clothing,3004.276000000001
Barbados,United Kingdom,Export,Mach and Elec,2652.927
Barbados,St. Lucia,Export,Food Products,2634.984000000001
Barbados,Canada,Export,Food Products,2594.779
Barbados,Antigua and Barbuda,Export,Chemicals,2545.663
Barbados,Japan,Import,Chemicals,752886.5209999998
Barbados,Trinidad and Tobago,Import,Fuels,142735.77599999998
Barbados,Japan,Import,Mach and Elec,109780.92
Barbados,United States,Import,Mach and Elec,95162.521
Barbados,United States,Import,Wood,26260.65
Barbados,Japan,Import,Plastic or Rubber,21490.305
Barbados,United States,Import,Chemicals,19844.413
Barbados,United States,Import,Food Products,16902.725
Barbados,Trinidad and Tobago,Import,Food Products,15847.13
Barbados,United Kingdom,Import,Mach and Elec,15478.918
Barbados,Trinidad and Tobago,Import,Wood,11527.022
Barbados,United States,Import,Plastic or Rubber,10501.476
Barbados,United Kingdom,Import,Chemicals,8466.365
Barbados,New Zealand,Import,Animal,8360.698999999999
Barbados,United States,Import,Animal,7376.318999999998
Belarus,Russian Federation,Export,Mach and Elec,641708.3999999999
Belarus,Russian Federation,Export,Textiles and Clothing,447449.3
Belarus,Latvia,Export,Fuels,376289.6
Belarus,Ukraine,Export,Fuels,372388.2
Belarus,Russian Federation,Export,Plastic or Rubber,264478.2
Belarus,Lithuania,Export,Fuels,209151.4
